Server clock before sync: 36
Synchronizing server_clock...
[1/51] [2/51] [3/51] [4/51] [5/51] [6/51] [7/51] [8/51] [9/51] [10/51] 
[11/51] [12/51] [13/51] [14/51] [15/51] [16/51] [17/51] [18/51] [19/51] [20/51] 
[21/51] [22/51] [23/51] [24/51] [25/51] [26/51] [27/51] [28/51] [29/51] [30/51] 
[31/51] [32/51] [33/51] [34/51] [35/51] [36/51] [37/51] [38/51] [39/51] [40/51] 
[41/51] [42/51] [43/51] [44/51] [45/51] [46/51] [47/51] [48/51] [49/51] [50/51] 
Best Server Sync RTT: 66013, Worst Server Sync RTT: 79367
Average RTT: 66575.600000
Est Server Time: 1595050251, Computed Server Time offset: 1591721125
Server clock after sync: 1595050252

====== SIMULATION METADATA     =====
Server IP: 128.83.139.94, Port: 8050
Server Drift: 50.00 PPM, Client VHC Drift: -50.00 PPM
Relative Drift Weight: -3.50
Local Server Time Error: 33006
Rapport Period: 20000000
Amortization Period: 5000000
Simulation runtime: 1800 seconds
Simulation runtime: 1800000000 usec, 
 Start: 191114783, End: 1991114783
====== SIMULATION OUTPUT START =====
Current Real Time,Real Time Elapsed (sec),Local Server Time,Hardware Clock Time,Software Clock Time,Error,Remote Est Time,
191114943,0.00016,1595050413,3328956,3328956,-1591721457,,
191181171,0.06639,1595116644,3395180,3395180,-1591721464,1595116591,
191206650,0.09187,1595142125,3420659,11532070,-1583610055,,
191257714,0.14293,1595193191,3471720,27838109,-1567355082,,
191308263,0.19348,1595243743,3522267,43980004,-1551263739,,
191358404,0.24362,1595293886,3572405,59991288,-1535302598,,
191409450,0.29467,1595344933,3623447,76291259,-1519053674,,
191460476,0.34569,1595395962,3674470,92585481,-1502810481,,
191510536,0.39575,1595446025,3724529,108571218,-1486874807,,
191561589,0.44681,1595497081,3775578,124873424,-1470623657,,
191612146,0.49736,1595547640,3826132,141017874,-1454529766,,
191663215,0.54843,1595598711,3877199,157325828,-1438272883,,
191714250,0.59947,1595649749,3928231,173622606,-1422027143,,
191765286,0.65050,1595700787,3979264,189919703,-1405781084,,
191815813,0.70103,1595751315,4029788,206053934,-1389697381,,
191866382,0.75160,1595801888,4080356,222202536,-1373599352,,
191916432,0.80165,1595851940,4130403,238184759,-1357667181,,
191966979,0.85220,1595902489,4180946,254325696,-1341576793,,
192017525,0.90274,1595953038,4231490,270466634,-1325486404,,
192068125,0.95334,1596003640,4282087,286624496,-1309379144,,
192119163,1.00438,1596054680,4333122,302922232,-1293132448,,
192169795,1.05501,1596105315,4383751,319090314,-1277015001,,
192220365,1.10558,1596155888,4434321,335239235,-1260916653,,
192270920,1.15614,1596206445,4484871,351382407,-1244824038,,
192321487,1.20670,1596257014,4535436,367529732,-1228727282,,
192372525,1.25774,1596308054,4586472,383827787,-1212480267,,
192422602,1.30782,1596358134,4636546,399818951,-1196539183,,
192472817,1.35803,1596408351,4686757,415853547,-1180554804,,
192523860,1.40908,1596459397,4737800,432153518,-1164305879,,
192574905,1.46012,1596510445,4788841,448453489,-1148056956,,
192625454,1.51067,1596560994,4839386,464594426,-1131966568,,
192676028,1.56124,1596611571,4889958,480744305,-1115867266,,
192726579,1.61180,1596662126,4940508,496887478,-1099774648,,
192777613,1.66283,1596713161,4991537,513182978,-1083530183,,
192828652,1.71387,1596764201,5042573,529481033,-1067283168,,
192879213,1.76443,1596814766,5093133,545627080,-1051187686,,
192929734,1.81495,1596865288,5143650,561759395,-1035105893,,
192979806,1.86502,1596915364,5193720,577748963,-1019166401,,
193030849,1.91607,1596966409,5244759,594048296,-1002918113,,
193081896,1.96711,1597017470,5295816,610353057,-986664413,,
193132466,2.01768,1597068031,5346371,626497507,-970570524,,
193183451,2.06867,1597119017,5397353,642777998,-954341019,,
193234059,2.11928,1597169628,5447960,658939054,-938230574,,
193285108,2.17033,1597220679,5499005,675239983,-921980696,,
193335888,2.22111,1597271462,5549782,691455647,-905815815,,
193386495,2.27171,1597322071,5600387,707615745,-889706326,,
193437152,2.32237,1597372730,5651041,723791810,-873580920,,
193487781,2.37300,1597423362,5701667,739959253,-857464109,,
193538798,2.42401,1597474382,5752681,756250282,-841224100,,
193589884,2.47510,1597525470,5803764,772563346,-824962124,,
193640933,2.52615,1597576521,5854811,788864595,-808711926,,
193691487,2.57670,1597627078,5905362,805008087,-792618991,,
193742507,2.62772,1597678100,5956379,821300074,-776378026,,
193793582,2.67880,1597729176,6007452,837609945,-760119231,,
193844129,2.72935,1597779727,6057996,853750882,-744028845,,
193895357,2.78057,1597830957,6109221,870109293,-727721664,,
193945709,2.83093,1597881311,6159571,886187958,-711693353,,
193996291,2.88151,1597931896,6210150,902340392,-695591504,,
194046895,2.93211,1597982502,6260751,918499532,-679482970,,
194097944,2.98316,1598033553,6311797,934800461,-663233092,,
194148506,3.03372,1598084128,6362368,950950340,-647133788,,
194199038,3.08426,1598134652,6412887,967082974,-631051678,,
194249694,3.13491,1598185311,6463540,983258720,-614926591,,
194300244,3.18546,1598235863,6514086,999400616,-598835247,,
194350348,3.23556,1598285969,6564188,1015400403,-582885566,,
194400910,3.28613,1598336534,6614748,1031546131,-566790403,,
194451089,3.33631,1598386714,6664923,1047569230,-550817484,,
194501193,3.38641,1598436821,6715025,1063569337,-534867484,,
194551728,3.43695,1598487358,6765557,1079706123,-518781235,,
194601801,3.48702,1598537434,6815638,1095699204,-502838230,,
194652844,3.53806,1598588479,6866668,1111995662,-486592817,,
194703887,3.58910,1598639524,6917708,1128294674,-470344850,,
194754966,3.64018,1598690605,6968784,1144605822,-454084783,,
194806016,3.69123,1598741658,7019831,1160907071,-437834587,,
194857063,3.74228,1598792708,7070876,1177208319,-421584389,,
194907641,3.79286,1598843288,7121451,1193359156,-405484132,,
194958691,3.84391,1598894341,7172498,1209660404,-389233937,,
195009704,3.89492,1598945356,7223509,1225950795,-372994561,,
