Server clock before sync: 43
Synchronizing server_clock...
[1/51] [2/51] [3/51] [4/51] [5/51] [6/51] [7/51] [8/51] [9/51] [10/51] 
[11/51] [12/51] [13/51] [14/51] [15/51] [16/51] [17/51] [18/51] [19/51] [20/51] 
[21/51] [22/51] [23/51] [24/51] [25/51] [26/51] [27/51] [28/51] [29/51] [30/51] 
[31/51] [32/51] [33/51] [34/51] [35/51] [36/51] [37/51] [38/51] [39/51] [40/51] 
[41/51] [42/51] [43/51] [44/51] [45/51] [46/51] [47/51] [48/51] [49/51] [50/51] 
Best Server Sync RTT: 65577, Worst Server Sync RTT: 79594
Average RTT: 66528.480000
Est Server Time: 1595066628, Computed Server Time offset: 1591739831
Server clock after sync: 1595066630

====== SIMULATION METADATA     =====
Server IP: 128.83.139.94, Port: 8050
Server Drift: 50.00 PPM, Client VHC Drift: -50.00 PPM
Relative Drift Weight: -3.50
Local Server Time Error: 32788
Rapport Period: 60000000
Amortization Period: 5000000
Simulation runtime: 1800 seconds
Simulation runtime: 1800000000 usec, 
 Start: 191130934, End: 1991130934
====== SIMULATION OUTPUT START =====
Current Real Time,Real Time Elapsed (sec),Local Server Time,Hardware Clock Time,Software Clock Time,Error,Remote Est Time,
191131059,0.00013,1595066756,3326593,3326593,-1591740163,,
191197234,0.06630,1595132933,3392763,3392763,-1591740170,1595132762,
191222671,0.09174,1595158371,3418199,11516335,-1583642036,,
191273749,0.14281,1595209451,3469274,27827034,-1567382417,,
191324368,0.19343,1595260073,3519891,43991153,-1551268920,,
191374934,0.24400,1595310642,3570455,60138665,-1535171977,,
191425960,0.29503,1595361669,3621477,76432439,-1518929230,,
191476505,0.34557,1595412218,3672021,92573564,-1502838654,,
191527048,0.39611,1595462763,3722560,108713412,-1486749351,,
191577604,0.44667,1595513321,3773113,124857092,-1470656229,,
191628160,0.49723,1595563879,3823666,141001092,-1454562787,,
191679194,0.54826,1595614915,3874698,157298059,-1438316856,,
191729752,0.59882,1595665477,3925253,173443016,-1422222461,,
191780801,0.64987,1595716527,3976299,189744135,-1405972392,,
191830849,0.69991,1595766578,4026346,205726544,-1390040034,,
191881388,0.75045,1595817120,4076881,221865115,-1373952005,,
191931932,0.80100,1595867666,4127422,238005282,-1357862384,,
191981983,0.85105,1595917719,4177470,253988011,-1341929708,,
192032030,0.90110,1595967769,4227516,269969781,-1325997988,,
192082104,0.95117,1596017845,4277586,285959855,-1310057990,,
192133171,1.00224,1596068914,4328650,302267041,-1293801873,,
192183358,1.05242,1596119104,4378836,318293521,-1277825583,,
192234384,1.10345,1596170132,4429859,334587614,-1261582518,,
192284929,1.15400,1596220679,4480400,350728100,-1245492579,,
192335992,1.20506,1596271746,4531462,367034648,-1229237098,,
192387050,1.25612,1596322805,4582517,383338641,-1212984164,,
192437933,1.30700,1596373700,4633407,399590261,-1196783439,,
192488824,1.35789,1596424583,4684284,415837729,-1180586854,,
192539866,1.40893,1596475628,4735325,432137570,-1164338058,,
192589955,1.45902,1596525720,4785410,448132434,-1148393286,,
192641004,1.51007,1596576770,4836455,464433553,-1132143217,,
192692011,1.56108,1596627780,4887462,480722536,-1115905244,,
192743103,1.61217,1596678875,4938551,497037387,-1099641488,,
192793620,1.66269,1596729394,4989065,513168932,-1083560462,,
192844169,1.71324,1596779944,5039610,529310376,-1067469568,,
192895208,1.76427,1596830987,5090647,545609260,-1051221727,,
192945250,1.81432,1596881031,5140686,561589114,-1035291917,,
192995326,1.86439,1596931108,5190759,577579507,-1019351601,,
193046373,1.91544,1596982171,5241817,593885097,-1003097074,,
193097388,1.96645,1597033176,5292817,610171525,-986861651,,
193147969,2.01703,1597083759,5343394,626323509,-970760250,,
193198969,2.06804,1597134762,5394392,642609298,-954525464,,
193249071,2.11814,1597184865,5444491,658608314,-938576551,,
193300120,2.16919,1597235918,5495537,674909752,-922326166,,
193350430,2.21950,1597286230,5545844,690975511,-906310719,,
193401007,2.27007,1597336809,5596420,707126536,-890210273,,
193451162,2.32023,1597386967,5646571,723142158,-874244809,,
193501301,2.37037,1597437108,5696707,739153309,-858283799,,
193552349,2.42142,1597488158,5747752,755454427,-842033731,,
193603398,2.47246,1597539209,5798799,771755865,-825783344,,
193653947,2.52301,1597589760,5849345,787897629,-809692131,,
193704995,2.57406,1597640811,5900390,804198748,-793442063,,
193756048,2.62511,1597691866,5951441,820501783,-777190083,,
193807093,2.67616,1597742914,6002483,836801943,-760940971,,
193858145,2.72721,1597793969,6053532,853104659,-744689310,,
193908826,2.77789,1597844652,6104211,869288896,-728555756,,
193959234,2.82830,1597895062,6154616,885385313,-712509749,,
194009832,2.87890,1597945663,6205212,901543044,-696402619,,
194060376,2.92944,1597996208,6255752,917682892,-680313316,,
194110947,2.98001,1598046782,6306321,933832320,-664214462,,
194161537,3.03060,1598097375,6356908,949987178,-648110197,,
194212131,3.08120,1598147971,6407499,966143312,-632004659,,
194263159,3.13223,1598199001,6458525,982438044,-615760957,,
194313757,3.18282,1598249601,6509120,998595456,-599654145,,
194363980,3.23305,1598299827,6559341,1014633432,-583666395,,
194414558,3.28362,1598350407,6609915,1030784457,-567565950,,
194465169,3.33424,1598401031,6660535,1046949534,-551451497,,
194516207,3.38527,1598452061,6711559,1063244265,-535207796,,
194566743,3.43581,1598502598,6762092,1079381558,-519121040,,
194617288,3.48635,1598553147,6812636,1095522684,-503030463,,
194667859,3.53693,1598603720,6863203,1111671473,-486932247,,
194718947,3.58801,1598654811,6914288,1127985047,-470669764,,
194769983,3.63905,1598705849,6965322,1144282652,-454423197,,
194821033,3.69010,1598756900,7016369,1160584729,-438172171,,
194872081,3.74115,1598807951,7067414,1176885528,-421922423,,
194923157,3.79222,1598859030,7118487,1193195908,-405663122,,
194974167,3.84323,1598910041,7169494,1209484892,-389425149,,
195024715,3.89378,1598960593,7220041,1225626656,-373333937,,
195075281,3.94435,1599011172,7270615,1241777361,-357233811,,
195125841,3.99491,1599061723,7321161,1257919445,-341142278,,
195176913,4.04598,1599112797,7372230,1274227909,-324884888,,
195227916,4.09698,1599163803,7423230,1290514976,-308648827,,
195278506,4.14757,1599214396,7473817,1306669833,-292544563,,
195329560,4.19863,1599265452,7524869,1322972868,-276292584,,
195379958,4.24902,1599315852,7575264,1339066730,-260249122,,
195430477,4.29954,1599366374,7625780,1355198594,-244167780,,
195480784,4.34985,1599416683,7676085,1371263395,-228153288,,
195531741,4.40081,1599467642,7727039,1387535772,-211931870,,
195581908,4.45097,1599517812,7777204,1403555546,-195962266,,
195632460,4.50153,1599568366,7827753,1419698268,-179870098,,
195683030,4.55210,1599618938,7878319,1435846738,-163772200,,
195733427,4.60249,1599669337,7928714,1451939961,-147729376,,
195783960,4.65303,1599719872,7979244,1468076616,-131643256,,
195834492,4.70356,1599770407,8029774,1484213270,-115557137,,
195885554,4.75462,1599821472,8080834,1500519179,-99302293,,
195936101,4.80517,1599872020,8131377,1516659985,-83212035,,
195986640,4.85571,1599922562,8181914,1532798875,-67123687,,
196037216,4.90628,1599973140,8232487,1548949261,-51023879,,
196088173,4.95724,1600024100,8283441,1565221638,-34802462,,
