Server clock before sync: 37
Synchronizing server_clock...
[1/51] [2/51] [3/51] [4/51] [5/51] [6/51] [7/51] [8/51] [9/51] [10/51] 
[11/51] [12/51] [13/51] [14/51] [15/51] [16/51] [17/51] [18/51] [19/51] [20/51] 
[21/51] [22/51] [23/51] [24/51] [25/51] [26/51] [27/51] [28/51] [29/51] [30/51] 
[31/51] [32/51] [33/51] [34/51] [35/51] [36/51] [37/51] [38/51] [39/51] [40/51] 
[41/51] [42/51] [43/51] [44/51] [45/51] [46/51] [47/51] [48/51] [49/51] [50/51] 
Best Server Sync RTT: 234732, Worst Server Sync RTT: 245945
Average RTT: 235194.200000
Est Server Time: 15956268497, Computed Server Time offset: 15944508476
Server clock after sync: 15956268498

====== SIMULATION METADATA     =====
Server IP: 128.83.139.94, Port: 8010
Server Drift: 10.00 PPM, Client VHC Drift: -10.00 PPM
Relative Drift Weight: -3.50
Local Server Time Error: 117366
Rapport Period: 60000000
Amortization Period: 5000000
Simulation runtime: 1800 seconds
Simulation runtime: 1800000000 usec, 
 Start: 14525223890, End: 16325223890
====== SIMULATION OUTPUT START =====
Current Real Time,Real Time Elapsed (sec),Local Server Time,Hardware Clock Time,Software Clock Time,Error,Remote Est Time,
14525224041,0.00015,15956268650,11759939,11759940,-15944508710,,
14525458946,0.23506,15956503556,11994840,11994841,-15944508715,15956503597,
14525484186,0.26030,15956528797,12020082,92517529,-15864011268,,
14525534762,0.31087,15956579372,12070656,253843620,-15702735752,,
14525585175,0.36129,15956629787,12121068,414652947,-15541976840,,
14525635787,0.41190,15956680398,12171680,576100255,-15380580143,,
14525686410,0.46252,15956731022,12222302,737582651,-15219148371,,
14525737002,0.51311,15956781615,12272893,898962971,-15057818644,,
14525788050,0.56416,15956832663,12323942,1061801075,-14895031588,,
14525838635,0.61474,15956883247,12374525,1223155876,-14733727371,,
14525888746,0.66486,15956933360,12424636,1383005042,-14573928318,,
14525940795,0.71691,15956985409,12476684,1549036239,-14407949170,,
14525991329,0.76744,15957035942,12527217,1710228354,-14246807588,,
14526041417,0.81753,15957086032,12577304,1870004153,-14087081879,,
14526091709,0.86782,15957136324,12627597,2030430692,-13926705632,,
14526142202,0.91831,15957186816,12678088,2191492021,-13765694795,,
14526193240,0.96935,15957237856,12729125,2354295037,-13602942819,,
14526243789,1.01990,15957288405,12779673,2515541380,-13441747025,,
14526294352,1.07046,15957338968,12830237,2676832383,-13280506585,,
14526345376,1.12149,15957389992,12881259,2839590740,-13117799252,,
14526395959,1.17207,15957440576,12931841,3000942350,-12956498226,,
14526446484,1.22259,15957491111,12982377,3162144035,-12795347076,,
14526497562,1.27367,15957542181,13033444,3325042748,-12632499433,,
14526548582,1.32469,15957593199,13084462,3487785156,-12469808043,,
14526599130,1.37524,15957643748,13135011,3649031499,-12308612249,,
14526650164,1.42627,15957694782,13186043,3811818565,-12145876217,,
14526700714,1.47682,15957745333,13236592,3973068099,-11984677234,,
14526751276,1.52739,15957795894,13287154,4134352721,-11823443173,,
14526801825,1.57794,15957846445,13337702,4295599065,-11662247380,,
14526852130,1.62824,15957896749,13388006,4456060693,-11501836056,,
14526902657,1.67877,15957947287,13438543,4617271948,-11340675339,,
14526952779,1.72889,15957997399,13488654,4777117924,-11180879475,,
14527003827,1.77994,15958048447,13539701,4939952839,-11018095608,,
14527054372,1.83048,15958098993,13590246,5101189613,-10856909380,,
14527104598,1.88071,15958149220,13640471,5261402428,-10696746792,,
14527155041,1.93115,15958199663,13690914,5422307453,-10535892210,,
14527205354,1.98146,15958249986,13741236,5582829689,-10375420297,,
14527256438,2.03255,15958301061,13792309,5745750731,-10212550330,,
14527307073,2.08318,15958351696,13842943,5907268216,-10051083480,,
14527358125,2.13423,15958402747,13893994,6070112700,-9888290047,,
14527408731,2.18484,15958453355,13944600,6231544058,-9726909297,,
14527459780,2.23589,15958504403,13995648,6394378973,-9564125430,,
14527510797,2.28691,15958555421,14046664,6557118191,-9401437230,,
14527561855,2.33797,15958606479,14097721,6719985004,-9238621475,,
14527612928,2.38904,15958657553,14148794,6882899667,-9075757886,,
14527663475,2.43959,15958708100,14199341,7044139630,-8914568470,,
14527714524,2.49063,15958759150,14250390,7206980925,-8751778225,,
14527765573,2.54168,15958810198,14301437,7369815840,-8588994358,,
14527816622,2.59273,15958861247,14352485,7532653944,-8426207303,,
14527867639,2.64375,15958912266,14403503,7695396352,-8263515914,,
14527918689,2.69480,15958963316,14454551,7858237646,-8100725670,,
14527969308,2.74542,15959013945,14505179,8019735992,-7939277953,,
14528019894,2.79600,15959064522,14555754,8181065273,-7777999249,,
14528070483,2.84659,15959115110,14606343,8342436023,-7616679087,,
14528120883,2.89699,15959165510,14656752,8503235781,-7455929729,,
14528171246,2.94736,15959215875,14707104,8663853714,-7295362161,,
14528222148,2.99826,15959266776,14758006,8826226093,-7133040683,,
14528273025,3.04914,15959317654,14808882,8988515534,-6970802120,,
14528323636,3.09975,15959368265,14859492,9149956462,-6809411803,,
14528374078,3.15019,15959418707,14909934,9310861486,-6648557221,,
14528424681,3.20079,15959469311,14960537,9472280084,-6487189227,,
14528474867,3.25098,15959519498,15010721,9632365304,-6327154194,,
14528525467,3.30158,15959570098,15061322,9793774332,-6165795766,,
14528576519,3.35263,15959621149,15112371,9956618817,-6003002332,,
14528627163,3.40327,15959671795,15163016,10118168201,-5841503594,,
14528677721,3.45383,15959722352,15213573,10279440064,-5680282288,,
14528727803,3.50391,15959772435,15263654,10439193533,-5520578902,,
14528778527,3.55464,15959823160,15314377,10600998110,-5358825050,,
14528828704,3.60481,15959873336,15364554,10761054620,-5198818716,,
14528879323,3.65543,15959923956,15415172,10922521067,-5037402889,,
14528930351,3.70646,15959974994,15466209,11085324083,-4874650911,,
14528981377,3.75749,15960026011,15517225,11248063300,-4711962711,,
14529031503,3.80761,15960076137,15567350,11407957126,-4552119011,,
14529082514,3.85862,15960127149,15618361,11570677204,-4389449945,,
14529133077,3.90919,15960177711,15668922,11731958636,-4228219075,,
14529184140,3.96025,15960228775,15719985,11894847780,-4065380995,,
14529235149,4.01126,15960279784,15770993,12057555098,-3902724686,,
14529285688,4.06180,15960330324,15821531,12218766353,-3741563971,,
14529335762,4.11187,15960380398,15871605,12378532582,-3581847816,,
14529386831,4.16294,15960431467,15922674,12541402586,-3419028881,,
14529437882,4.21399,15960482518,15973723,12704243880,-3256238638,,
14529488930,4.26504,15960533567,16024772,12867085175,-3093448392,,
14529539771,4.31588,15960584407,16075611,13029259780,-2931324627,,
14529590811,4.36692,15960635448,16126650,13192065985,-2768569463,,
14529641398,4.41751,15960686036,16177238,13353436735,-2607249301,,
14529692476,4.46859,15960737114,16228314,13516367347,-2444369767,,
14529743492,4.51960,15960788131,16279329,13679100185,-2281687946,,
14529793827,4.56994,15960838466,16329665,13839663890,-2121174576,,
14529844455,4.62057,15960889094,16380291,14001155856,-1959733238,,
14529895487,4.67160,15960940126,16431322,14163939732,-1797000394,,
14529946013,4.72212,15960990653,16481847,14325112708,-1635877945,,
14529996939,4.77305,15961041579,16532774,14487561644,-1473479935,,
14530048021,4.82413,15961092662,16583855,14650508206,-1310584456,,
14530098595,4.87470,15961143236,16634428,14811827917,-1149315319,,
14530148868,4.92498,15961193508,16684700,14972190658,-989002850,,
14530199493,4.97560,15961244135,16735324,15133676244,-827567891,,
14530250552,5.02666,15961295193,16786382,15296546248,-664748945,,
14530300667,5.07678,15961345308,16836497,15456408174,-504937134,,
14530351783,5.12789,15961396426,16887613,15619463192,-341933234,,
14530402333,5.17844,15961446975,16938161,15780706346,-180740629,,
14530452940,5.22905,15961497583,16988768,15942140894,-19356689,,
14530503039,5.27915,15961547682,17038866,15961547624,-58,,
14530553660,5.32977,15961598303,17089485,15961598244,-59,,
14530604222,5.38033,15961648865,17140048,15961648806,-59,,
14530654790,5.43090,15961699434,17190615,15961699373,-61,,
14530705307,5.48142,15961749952,17241132,15961749890,-62,,
14530755459,5.53157,15961800104,17291294,15961800053,-51,,
14530806094,5.58220,15961850740,17341917,15961850675,-65,,
14530856704,5.63281,15961901349,17392526,15961901284,-65,,
14530907753,5.68386,15961952399,17443575,15961952334,-65,,
14530958826,5.73494,15962003472,17494647,15962003406,-66,,
14531009438,5.78555,15962054084,17545258,15962054016,-68,,
14531059932,5.83604,15962104579,17595751,15962104510,-69,,
14531110840,5.88695,15962155488,17646659,15962155418,-70,,
14531161887,5.93800,15962206535,17697705,15962206464,-71,,
14531212467,5.98858,15962257115,17748284,15962257043,-72,,
14531263467,6.03958,15962308115,17799283,15962308042,-73,,
14531314038,6.09015,15962358686,17849854,15962358612,-74,,
14531365122,6.14123,15962409771,17900938,15962409696,-75,,
14531415704,6.19181,15962460353,17951519,15962460277,-76,,
14531466753,6.24286,15962511403,18002567,15962511325,-78,,
14531517802,6.29391,15962562452,18053615,15962562373,-79,,
14531568321,6.34443,15962612972,18104134,15962612893,-79,,
14531618901,6.39501,15962663552,18154713,15962663472,-80,,
14531669945,6.44606,15962714596,18205756,15962714515,-81,,
14531720505,6.49662,15962765156,18256316,15962765074,-82,,
14531771576,6.54769,15962816227,18307386,15962816144,-83,,
14531822624,6.59873,15962867276,18358433,15962867191,-85,,
14531873239,6.64935,15962917891,18409047,15962917805,-86,,
14531923797,6.69991,15962968450,18459605,15962968363,-87,,
14531974409,6.75052,15963019063,18510218,15963018976,-87,,
14532025000,6.80111,15963069654,18560806,15963069565,-89,,
14532075586,6.85170,15963120240,18611392,15963120151,-89,,
14532126628,6.90274,15963171282,18662443,15963171201,-81,,
14532177240,6.95335,15963221895,18713044,15963221802,-93,,
14532228230,7.00434,15963272884,18764034,15963272792,-92,,
14532278332,7.05444,15963322987,18814135,15963322894,-93,,
14532328883,7.10499,15963373538,18864685,15963373443,-95,,
14532379930,7.15604,15963424585,18915732,15963424490,-95,,
14532430478,7.20659,15963475134,18966279,15963475038,-96,,
14532481496,7.25761,15963526153,19017296,15963526055,-98,,
14532532529,7.30864,15963577186,19068329,15963577088,-98,,
14532582577,7.35869,15963627233,19118376,15963627134,-99,,
14532633173,7.40928,15963677831,19168971,15963677730,-101,,
14532684052,7.46016,15963728709,19219850,15963728608,-101,,
14532734674,7.51078,15963779332,19270472,15963779230,-102,,
14532785160,7.56127,15963829818,19320956,15963829714,-104,,
14532836205,7.61231,15963880864,19372000,15963880759,-105,,
14532886338,7.66245,15963930997,19422133,15963930892,-105,,
14532936955,7.71307,15963981615,19472750,15963981508,-107,,
14532987103,7.76321,15964031763,19522896,15964031655,-108,,
14533038160,7.81427,15964082820,19573954,15964082712,-108,,
14533088867,7.86498,15964133528,19624659,15964133418,-110,,
14533139426,7.91554,15964184086,19675217,15964183975,-111,,
14533189971,7.96608,15964234642,19725773,15964234531,-111,,
14533241039,8.01715,15964285701,19776829,15964285587,-114,,
14533292064,8.06817,15964336726,19827853,15964336612,-114,,
14533343137,8.11925,15964387799,19878926,15964387684,-115,,
14533394186,8.17030,15964438848,19929973,15964438732,-116,,
14533445235,8.22134,15964489897,19981022,15964489780,-117,,
14533496283,8.27239,15964540946,20032070,15964540829,-117,,
14533547334,8.32344,15964591997,20083120,15964591878,-119,,
14533597881,8.37399,15964642545,20133666,15964642425,-120,,
14533648897,8.42501,15964693561,20184682,15964693441,-120,,
14533699508,8.47562,15964744173,20235292,15964744051,-122,,
14533750135,8.52624,15964794800,20285918,15964794677,-123,,
14533800688,8.57680,15964845353,20336471,15964845229,-124,,
14533851329,8.62744,15964895995,20387112,15964895870,-125,,
14533901496,8.67761,15964946173,20437288,15964946046,-127,,
14533952116,8.72823,15964996782,20487896,15964996655,-127,,
14534003153,8.77926,15965047820,20538934,15965047692,-128,,
14534053762,8.82987,15965098428,20589541,15965098299,-129,,
14534104777,8.88089,15965149443,20640555,15965149313,-130,,
14534155572,8.93168,15965200239,20691350,15965200109,-130,,
14534205820,8.98193,15965250488,20741598,15965250356,-132,,
14534256870,9.03298,15965301537,20792646,15965301404,-133,,
14534307910,9.08402,15965352578,20843686,15965352445,-133,,
14534358700,9.13481,15965403369,20894485,15965403244,-125,,
14534409524,9.18563,15965454193,20945299,15965454057,-136,,
14534460146,9.23626,15965504815,20995920,15965504679,-136,,
14534511091,9.28720,15965555761,21046865,15965555623,-138,,
14534561641,9.33775,15965606311,21097414,15965606172,-139,,
14534612618,9.38873,15965657288,21148389,15965657148,-140,,
14534663668,9.43978,15965708339,21199440,15965708198,-141,,
14534714214,9.49032,15965758885,21249984,15965758743,-142,,
14534764776,9.54089,15965809456,21300555,15965809314,-142,,
14534815356,9.59147,15965860028,21351125,15965859884,-144,,
14534865958,9.64207,15965910629,21401726,15965910484,-145,,
14534917009,9.69312,15965961680,21452776,15965961534,-146,,
14534968012,9.74412,15966012685,21503779,15966012538,-147,,
14535018324,9.79443,15966062997,21554090,15966062848,-149,,
14535068466,9.84458,15966113139,21604231,15966112990,-149,,
14535119062,9.89517,15966163735,21654826,15966163585,-150,,
14535169897,9.94601,15966214570,21705661,15966214419,-151,,
14535220504,9.99661,15966265177,21756267,15966265025,-152,,
14535271551,10.04766,15966316226,21807315,15966316073,-153,,
14535322603,10.09871,15966367277,21858365,15966367123,-154,,
14535373656,10.14977,15966418331,21909417,15966418176,-155,,
14535424707,10.20082,15966469383,21960468,15966469226,-157,,
14535475755,10.25187,15966520431,22011515,15966520274,-157,,
14535526804,10.30291,15966571480,22062564,15966571322,-158,,
14535577855,10.35397,15966622532,22113613,15966622372,-160,,
14535628847,10.40496,15966673524,22164605,15966673364,-160,,
14535680525,10.45664,15966725202,22216282,15966725041,-161,,
14535731303,10.50741,15966775981,22267059,15966775818,-163,,
14535781785,10.55790,15966826462,22317540,15966826299,-163,,
14535832129,10.60824,15966876807,22367885,15966876643,-164,,
14535882712,10.65882,15966927391,22418466,15966927225,-166,,
14535933255,10.70937,15966977933,22469009,15966977767,-166,,
14535984097,10.76021,15967028775,22519850,15967028608,-167,,
14536034683,10.81079,15967079362,22570435,15967079193,-169,,
14536085298,10.86141,15967129978,22621050,15967129809,-169,,
14536136316,10.91243,15967180996,22672067,15967180826,-170,,
14536188742,10.96485,15967233422,22724492,15967233250,-172,,
14536239766,11.01588,15967284447,22775516,15967284275,-172,,
14536290686,11.06680,15967335367,22826435,15967335193,-174,,
14536341286,11.11740,15967385967,22877034,15967385793,-174,,
14536392321,11.16843,15967437003,22928068,15967436826,-177,,
14536443413,11.21952,15967488094,22979160,15967487919,-175,,
14536494003,11.27011,15967538686,23029749,15967538508,-178,,
14536544773,11.32088,15967589456,23080519,15967589277,-179,,
14536594907,11.37102,15967639589,23130652,15967639411,-178,,
14536645451,11.42156,15967690134,23181195,15967689954,-180,,
14536696219,11.47233,15967740903,23231962,15967740721,-182,,
14536747247,11.52336,15967791931,23282990,15967791749,-182,,
14536802992,11.57910,15967847677,23338735,15967847493,-184,,
14536853583,11.62969,15967898268,23389325,15967898083,-185,,
14536903891,11.68000,15967948575,23439632,15967948391,-184,,
14536954560,11.73067,15967999245,23490300,15967999058,-187,,
14537005088,11.78120,15968049773,23540827,15968049585,-188,,
14537055634,11.83174,15968100319,23591373,15968100131,-188,,
14537105945,11.88205,15968150631,23641683,15968150441,-190,,
14537156328,11.93244,15968201015,23692065,15968200824,-191,,
14537208009,11.98412,15968252696,23743745,15968252503,-193,,
14537258669,12.03478,15968303356,23794405,15968303164,-192,,
14537308940,12.08505,15968353628,23844675,15968353434,-194,,
14537359054,12.13516,15968403742,23894789,15968403547,-195,,
14537409384,12.18549,15968454072,23945118,15968453876,-196,,
14537460179,12.23629,15968504867,23995911,15968504670,-197,,
14537510504,12.28661,15968555193,24046236,15968554995,-198,,
14537560827,12.33694,15968605517,24096559,15968605317,-200,,
14537611146,12.38726,15968655836,24146878,15968655636,-200,,
14537661477,12.43759,15968706167,24197207,15968705966,-201,,
14537712172,12.48828,15968756863,24247902,15968756661,-202,,
14537762820,12.53893,15968807511,24298550,15968807308,-203,,
14537813598,12.58971,15968858288,24349326,15968858085,-203,,
14537864197,12.64031,15968908889,24399925,15968908684,-205,,
14537914765,12.69088,15968959457,24450492,15968959251,-206,,
14537965319,12.74143,15969010011,24501046,15969009804,-207,,
14538016344,12.79245,15969061036,24552070,15969060828,-208,,
14538066658,12.84277,15969111350,24602383,15969111141,-209,,
14538117448,12.89356,15969162141,24653172,15969161931,-210,,
14538167706,12.94382,15969212399,24703429,15969212187,-212,,
14538218241,12.99435,15969262934,24753964,15969262722,-212,,
14538269290,13.04540,15969313984,24805012,15969313771,-213,,
14538319580,13.09569,15969364275,24855301,15969364060,-215,,
14538370242,13.14635,15969414937,24905964,15969414722,-215,,
