Server clock before sync: 36
Synchronizing server_clock...
[1/51] [2/51] [3/51] [4/51] [5/51] [6/51] [7/51] [8/51] [9/51] [10/51] 
[11/51] [12/51] [13/51] [14/51] [15/51] [16/51] [17/51] [18/51] [19/51] [20/51] 
[21/51] [22/51] [23/51] [24/51] [25/51] [26/51] [27/51] [28/51] [29/51] [30/51] 
[31/51] [32/51] [33/51] [34/51] [35/51] [36/51] [37/51] [38/51] [39/51] [40/51] 
[41/51] [42/51] [43/51] [44/51] [45/51] [46/51] [47/51] [48/51] [49/51] [50/51] 
Best Server Sync RTT: 17826, Worst Server Sync RTT: 27956
Average RTT: 18345.860000
Est Server Time: 611774008, Computed Server Time offset: 610856416
Server clock after sync: 611774009

====== SIMULATION METADATA     =====
Server IP: 128.83.139.94, Port: 8050
Server Drift: 50.00 PPM, Client VHC Drift: -50.00 PPM
Relative Drift Weight: -3.50
Local Server Time Error: 8913
Rapport Period: 10000000
Amortization Period: 5000000
Simulation runtime: 1800 seconds
Simulation runtime: 1800000000 usec, 
 Start: 253845009, End: 2053845009
====== SIMULATION OUTPUT START =====
Current Real Time,Real Time Elapsed (sec),Local Server Time,Hardware Clock Time,Software Clock Time,Error,Remote Est Time,
253845135,0.00013,611774136,917629,917629,-610856507,,
253863416,0.01841,611792418,935908,935909,-610856509,611792229,
253913598,0.06859,611842603,986088,7116887,-604725716,,
253964178,0.11917,611893184,1036676,13347875,-598545309,,
254014511,0.16950,611943521,1086997,19545853,-592397668,,
254064654,0.21965,611993676,1137147,25722892,-586270784,,
254114876,0.26987,612043890,1187365,31908306,-580135584,,
254165063,0.32005,612094079,1237540,38088425,-574005654,,
254215208,0.37020,612144227,1287682,44264478,-567879749,,
254265411,0.42040,612194432,1337882,50447799,-561746633,,
254315984,0.47097,612245008,1388453,56676693,-555568315,,
254367051,0.52204,612296077,1439517,62966187,-549329890,,
254417423,0.57241,612346450,1489896,69171432,-543175018,,
254467600,0.62259,612396631,1540061,75350319,-537046312,,
254518085,0.67308,612447118,1590543,81568374,-530878744,,
254568287,0.72328,612497322,1640742,87751448,-524745874,,
254618722,0.77371,612547760,1691176,93963344,-518584416,,
254668889,0.82388,612597939,1741349,100143339,-512454600,,
254720002,0.87499,612649043,1792449,106437268,-506211775,,
254770105,0.92510,612699150,1842549,112608271,-500090879,,
254820227,0.97522,612749274,1892670,118781615,-493967659,,
254870665,1.02566,612799714,1943105,124993758,-487805956,,
254920854,1.07584,612849905,1993290,131175108,-481674797,,
254971090,1.12608,612900153,2043534,137363725,-475536428,,
255021212,1.17620,612950268,2093643,143535837,-469414431,,
255071800,1.22679,613000859,2144228,149766455,-463234404,,
255121896,1.27689,613050957,2194322,155936596,-457114361,,
255172014,1.32700,613101077,2244447,162110556,-450990521,,
255222441,1.37743,613151517,2294871,168321344,-444830173,,
255273050,1.42804,613202117,2345468,174553317,-438648800,,
255323145,1.47814,613252215,2395560,180723212,-432529003,,
255374064,1.52906,613303136,2446476,186994600,-426308536,,
255424191,1.57918,613353266,2496601,193168560,-420184706,,
255474675,1.62967,613403751,2547082,199386368,-414017383,,
255524796,1.67979,613453885,2597210,205560821,-407893064,,
255575391,1.73038,613504473,2647803,211792301,-401712172,,
255626022,1.78101,613555106,2698421,218027108,-395527998,,
255676138,1.83113,613605225,2748534,224199589,-389405636,,
255726337,1.88133,613655425,2798730,230382171,-383273254,,
255776837,1.93183,613705939,2849239,236603551,-377102388,,
255826967,1.98196,613756061,2899366,242777634,-370978427,,
255877588,2.03258,613806684,2949974,249011086,-364795598,,
255927912,2.08290,613857011,3000294,255209187,-358647824,,
255978186,2.13318,613907286,3050566,261401129,-352506157,,
256028735,2.18373,613957838,3101112,267627067,-346330771,,
256078914,2.23391,614008030,3151298,273808540,-340199490,,
256129539,2.28453,614058657,3201922,280043839,-334014818,,
256180030,2.33502,614109150,3252409,286262510,-327846640,,
256230346,2.38534,614159459,3302723,292459626,-321699833,,
256280788,2.43578,614209903,3353163,298672384,-315537519,,
256330934,2.48592,614260051,3403307,304848684,-309411367,,
256381559,2.53655,614310678,3453917,311082382,-303228296,,
256431777,2.58677,614360899,3504134,317267673,-297093226,,
256482432,2.63742,614411556,3554785,323506421,-290905135,,
256532684,2.68768,614461811,3605034,329695777,-284766034,,
256583680,2.73867,614512809,3656027,335976649,-278536160,,
256633797,2.78879,614562927,3706152,342150486,-272412441,,
256683963,2.83895,614613097,3756306,348328017,-266285080,,
256734364,2.88936,614663500,3806703,354535480,-260128020,,
256785339,2.94033,614714476,3857676,360813889,-253900587,,
256835955,2.99095,614765096,3908289,367048079,-247717017,,
256886148,3.04114,614815291,3958479,373230045,-241585246,,
256936670,3.09166,614865815,4008999,379452534,-235413281,,
256987270,3.14226,614916418,4059597,385684753,-229231665,,
257037823,3.19281,614966983,4110157,391912293,-223054690,,
257088007,3.24300,615017170,4160338,398093150,-216924020,,
257139040,3.29403,615068195,4211359,404377471,-210690724,,
257189430,3.34442,615118586,4261745,410583578,-204535008,,
257239974,3.39497,615169133,4312286,416808777,-198360356,,
257290129,3.44512,615219290,4362439,422986185,-192233105,,
257340369,3.49536,615269533,4412676,429174063,-186095470,,
257390841,3.54583,615320007,4463145,435390271,-179929736,,
257441360,3.59635,615370539,4513672,441613868,-173756671,,
257492329,3.64732,615421510,4564639,447891538,-167529972,,
257542940,3.69793,615472113,4615236,454123512,-161348601,,
257593099,3.74809,615522275,4665392,460301413,-155220862,,
257643510,3.79850,615572688,4715802,466510353,-149062335,,
257694340,3.84933,615623521,4766628,472770779,-142852742,,
257744502,3.89949,615673685,4816788,478948926,-136724759,,
257794986,3.94998,615724171,4867269,485166858,-130557313,,
257845382,4.00037,615774569,4917662,491373704,-124400865,,
257895998,4.05099,615825187,4968275,497607772,-118217415,,
257946434,4.10142,615875626,5018708,503819791,-112055835,,
257997043,4.15203,615926238,5069316,510053119,-105873119,,
258047813,4.20280,615977009,5120082,516306155,-99670854,,
258097979,4.25297,616027178,5170246,522484795,-93542383,,
258148229,4.30322,616077431,5220494,528673905,-87403526,,
258198853,4.35384,616128057,5271115,534908957,-81219100,,
258249019,4.40401,616178224,5321277,541087474,-75090750,,
258299103,4.45409,616228312,5371359,547256261,-68972051,,
258349519,4.50451,616278729,5421772,553465571,-62813158,,
258399635,4.55463,616328848,5471886,559638175,-56690673,,
258450268,4.60526,616379483,5522516,565874460,-50505023,,
258500433,4.65542,616429651,5572679,572052977,-44376674,,
258550600,4.70559,616479820,5622842,578231740,-38248080,,
258601338,4.75633,616530560,5673577,584480711,-32049849,,
258651547,4.80654,616580772,5723784,590664770,-25916002,,
258701739,4.85673,616630967,5773974,596846736,-19784231,,
258751877,4.90687,616681107,5824108,603021928,-13659179,,
258802020,4.95701,616731252,5874249,609197858,-7533394,,
258852399,5.00739,616781634,5924626,615402734,-1378900,,
258902731,5.05772,616831968,5974954,616831277,-691,,
258953294,5.10829,616882532,6025515,616881837,-695,,
259003586,5.15858,616932828,6075805,616932127,-701,,
259054197,5.20919,616983440,6126412,616982735,-705,,
259104347,5.25934,617033592,6176560,617032882,-710,,
259154534,5.30952,617083782,6226744,617083066,-716,,
259205129,5.36012,617134380,6277336,617133659,-721,,
259255261,5.41025,617184513,6327465,617183787,-726,,
259305613,5.46060,617234869,6377816,617234138,-731,,
259355742,5.51073,617285000,6427941,617284264,-736,,
259406395,5.56139,617335655,6478592,617334914,-741,,
259456895,5.61189,617386157,6529099,617385421,-736,,
259508023,5.66301,617437299,6580225,617436548,-751,,
259558622,5.71361,617487901,6630822,617487145,-756,,
259609687,5.76468,617538956,6681873,617538195,-761,,
259659962,5.81495,617589234,6732145,617588468,-766,,
259710593,5.86558,617639867,6782774,617639096,-771,,
259761343,5.91633,617690620,6833520,617689842,-778,,
259811900,5.96689,617741179,6884076,617740398,-781,,
259862056,6.01705,617791338,6934229,617790552,-786,,
259912580,6.06757,617841864,6984750,617841072,-792,,
259962895,6.11789,617892180,7035062,617891384,-796,,
260013141,6.16813,617942428,7085305,617941627,-801,,
260063688,6.21868,617992979,7135849,617992172,-807,,
260114716,6.26971,618044009,7186874,618043196,-813,,
260164920,6.31991,618094216,7237077,618093399,-817,,
260215630,6.37062,618144927,7287783,618144106,-821,,
260265933,6.42092,618195233,7338084,618194406,-827,,
260316489,6.47148,618245791,7388648,618244970,-821,,
260366652,6.52164,618295968,7438809,618295131,-837,,
260417072,6.57206,618346379,7489214,618345537,-842,,
260467363,6.62235,618396683,7539513,618395836,-847,,
260517562,6.67255,618446874,7589699,618446022,-852,,
260568398,6.72339,618497712,7640533,618496855,-857,,
260618521,6.77351,618547838,7690653,618546976,-862,,
260668664,6.82365,618597982,7740793,618597115,-867,,
260719139,6.87413,618648459,7791265,618647587,-872,,
260769684,6.92467,618699008,7841807,618698130,-878,,
260819975,6.97497,618749301,7892096,618748418,-883,,
260870559,7.02555,618799887,7942678,618799010,-877,,
260920942,7.07593,618850272,7993057,618849379,-893,,
260971481,7.12647,618900814,8043594,618899917,-897,,
261022184,7.17718,618951518,8094294,618950616,-902,,
261072754,7.22774,619002091,8144861,619001183,-908,,
261122853,7.27784,619052193,8194969,619051292,-901,,
261173353,7.32834,619102694,8245455,619101778,-916,,
261223879,7.37887,619153223,8295978,619152300,-923,,
261274445,7.42944,619203792,8346541,619202874,-918,,
261325251,7.48024,619254600,8397346,619253668,-932,,
261375754,7.53074,619305122,8447861,619304184,-938,,
261425890,7.58088,619355244,8497979,619354301,-943,,
261476459,7.63145,619405816,8548545,619404868,-948,,
261526581,7.68157,619455939,8598674,619454996,-943,,
261577082,7.73207,619506443,8649163,619505485,-958,,
261627426,7.78242,619556801,8699516,619555838,-963,,
261677951,7.83294,619607317,8750026,619606349,-968,,
261728706,7.88370,619658073,8800778,619657110,-963,,
