Server clock before sync: 29
Synchronizing server_clock...
[1/51] [2/51] [3/51] [4/51] [5/51] [6/51] [7/51] [8/51] [9/51] [10/51] 
[11/51] [12/51] [13/51] [14/51] [15/51] [16/51] [17/51] [18/51] [19/51] [20/51] 
[21/51] [22/51] [23/51] [24/51] [25/51] [26/51] [27/51] [28/51] [29/51] [30/51] 
[31/51] [32/51] [33/51] [34/51] [35/51] [36/51] [37/51] [38/51] [39/51] [40/51] 
[41/51] [42/51] [43/51] [44/51] [45/51] [46/51] [47/51] [48/51] [49/51] [50/51] 
Best Server Sync RTT: 17658, Worst Server Sync RTT: 22881
Average RTT: 18114.360000
Est Server Time: 611766462, Computed Server Time offset: 610860444
Server clock after sync: 611766463

====== SIMULATION METADATA     =====
Server IP: 128.83.139.94, Port: 8050
Server Drift: 50.00 PPM, Client VHC Drift: -50.00 PPM
Relative Drift Weight: -3.50
Local Server Time Error: 8829
Rapport Period: 30000000
Amortization Period: 5000000
Simulation runtime: 1800 seconds
Simulation runtime: 1800000000 usec, 
 Start: 253837486, End: 2053837486
====== SIMULATION OUTPUT START =====
Current Real Time,Real Time Elapsed (sec),Local Server Time,Hardware Clock Time,Software Clock Time,Error,Remote Est Time,
253837497,0.00001,611766476,905942,905943,-610860533,,
253855246,0.01776,611784226,923690,923690,-610860536,611784243,
253905583,0.06810,611834564,974024,7123556,-604711008,,
253955778,0.11829,611884763,1024216,13305934,-598578829,,
254006139,0.16865,611935125,1074574,19508635,-592426490,,
254056673,0.21919,611985662,1125106,25732768,-586252894,,
254106807,0.26932,612035799,1175237,31907509,-580128290,,
254156939,0.31945,612085932,1225366,38081881,-574004051,,
254207056,0.36957,612136051,1275481,44254651,-567881400,,
254257680,0.42019,612186679,1326103,50489870,-561696809,,
254307809,0.47032,612236810,1376229,56663995,-555572815,,
254357920,0.52043,612286922,1426337,62835903,-549451019,,
254408074,0.57059,612337080,1476489,69013231,-543323849,,
254458363,0.62088,612387371,1526774,75207064,-537180307,,
254508964,0.67148,612437973,1577373,81439326,-530998647,,
254559195,0.72171,612488208,1627601,87626138,-524862070,,
254609522,0.77204,612538537,1677925,93824652,-518713885,,
254659671,0.82219,612588688,1728072,100001363,-512587325,,
254709786,0.87230,612638806,1778185,106173764,-506465042,,
254759914,0.92243,612688936,1828310,112347766,-500341170,,
254810370,0.97288,612739394,1878762,118562169,-494177225,,
254860493,1.02301,612789520,1928883,124735555,-488053965,,
254910617,1.07313,612839646,1979005,130909188,-481930458,,
254960872,1.12339,612889902,2029256,137098709,-475791193,,
255011139,1.17365,612940172,2079521,143289955,-469650217,,
255061276,1.22379,612990311,2129655,149465066,-463525245,,
255112291,1.27480,613041329,2180667,155748322,-457293007,,
255162613,1.32513,613091654,2230998,161947820,-451143834,,
255213212,1.37573,613142254,2281583,168178359,-444963895,,
255263767,1.42628,613192812,2332135,174405078,-438787734,,
255314511,1.47703,613243559,2382877,180655078,-432588481,,
255365026,1.52754,613294076,2433389,186876747,-426417329,,
255415648,1.57816,613344701,2484008,193111596,-420233105,,
255466210,1.62872,613395264,2534567,199338932,-414056332,,
255516568,1.67908,613445625,2584923,205541510,-407904115,,
255567138,1.72965,613496198,2635490,211769831,-401726367,,
255617388,1.77990,613546450,2685738,217958983,-395587467,,
255667501,1.83001,613596565,2735859,224132616,-389463949,,
255718119,1.88063,613647186,2786463,230365617,-383281569,,
255768748,1.93126,613697817,2837090,236601452,-377096365,,
255819416,1.98193,613748487,2887754,242841843,-370906644,,
