Server clock before sync: 29
Synchronizing server_clock...
[1/51] [2/51] [3/51] [4/51] [5/51] [6/51] [7/51] [8/51] [9/51] [10/51] 
[11/51] [12/51] [13/51] [14/51] [15/51] [16/51] [17/51] [18/51] [19/51] [20/51] 
[21/51] [22/51] [23/51] [24/51] [25/51] [26/51] [27/51] [28/51] [29/51] [30/51] 
[31/51] [32/51] [33/51] [34/51] [35/51] [36/51] [37/51] [38/51] [39/51] [40/51] 
[41/51] [42/51] [43/51] [44/51] [45/51] [46/51] [47/51] [48/51] [49/51] [50/51] 
Best Server Sync RTT: 17538, Worst Server Sync RTT: 22496
Average RTT: 17972.080000
Est Server Time: 611765985, Computed Server Time offset: 610867064
Server clock after sync: 611765986

====== SIMULATION METADATA     =====
Server IP: 128.83.139.94, Port: 8050
Server Drift: 50.00 PPM, Client VHC Drift: -50.00 PPM
Relative Drift Weight: -3.50
Local Server Time Error: 8769
Rapport Period: 40000000
Amortization Period: 5000000
Simulation runtime: 1800 seconds
Simulation runtime: 1800000000 usec, 
 Start: 253836934, End: 2053836934
====== SIMULATION OUTPUT START =====
Current Real Time,Real Time Elapsed (sec),Local Server Time,Hardware Clock Time,Software Clock Time,Error,Remote Est Time,
253837062,0.00013,611766115,898963,898963,-610867152,,
253854770,0.01784,611783824,916670,916670,-610867154,611783798,
253905081,0.06815,611834138,966978,7113646,-604720492,,
253955779,0.11885,611884838,1017674,13358046,-598526792,,
254006137,0.16920,611935199,1068029,19560444,-592374755,,
254056689,0.21976,611985753,1118578,25786738,-586199015,,
254106828,0.26989,612035894,1168714,31962161,-580073733,,
254157429,0.32049,612086497,1219313,38194490,-573892007,,
254207558,0.37062,612136628,1269439,44368681,-567767947,,
254258174,0.42124,612187246,1320052,50602857,-561584389,,
254308808,0.47187,612237884,1370685,56839497,-555398387,,
254358951,0.52202,612288028,1420824,63015290,-549272738,,
254409077,0.57214,612338157,1470947,69189235,-543148922,,
254459208,0.62227,612388291,1521076,75363672,-537024619,,
254509457,0.67252,612438541,1571322,81552644,-530885897,,
254560227,0.72329,612489313,1622089,87805789,-524683524,,
254610347,0.77341,612539437,1672207,93978995,-518560442,,
254660458,0.82352,612589549,1722315,100150969,-512438580,,
254710567,0.87363,612639661,1772421,106322820,-506316841,,
254760889,0.92395,612689985,1822740,112520661,-500169324,,
254811119,0.97418,612740218,1872968,118708770,-494031448,,
254861489,1.02456,612790590,1923335,124911414,-487879176,,
254911650,1.07472,612840754,1973493,131089547,-481751207,,
254961878,1.12494,612890984,2023730,137277287,-475613697,,
255012127,1.17519,612941234,2073965,143464904,-469476330,,
255062268,1.22533,612991389,2124114,149641929,-463349460,,
255113331,1.27640,613042443,2175164,155929932,-457112511,,
255163457,1.32652,613092571,2225287,162103754,-450988817,,
255214205,1.37727,613143322,2276043,168355667,-444787655,,
255264792,1.42786,613193911,2326617,174584917,-438608994,,
255315007,1.47807,613244130,2376829,180769824,-432474306,,
255365482,1.52855,613294606,2427301,186986510,-426308096,,
255415647,1.57871,613344774,2477463,193165259,-420179515,,
255466201,1.62927,613395331,2528015,199391922,-414003409,,
255516560,1.67963,613445692,2578371,205594320,-407851372,,
255567103,1.73017,613496237,2628911,211820983,-401675254,,
255617389,1.78045,613546525,2679195,218013280,-395533245,,
255667500,1.83057,613596639,2729303,224185254,-389411385,,
255718099,1.88116,613647240,2779899,230417214,-383230026,,
255768736,1.93180,613697891,2830546,236655578,-377042313,,
255819415,1.98248,613748561,2881211,242896160,-370852401,,
255870339,2.03341,613799486,2932131,249168274,-364631212,,
255920988,2.08405,613850139,2982777,255406515,-358443624,,
255971592,2.13466,613900745,3033391,261640692,-352260053,,
256021775,2.18484,613950930,3083559,267820056,-346130874,,
256072635,2.23570,614001792,3134416,274084287,-339917505,,
256123141,2.28621,614052301,3184921,280305161,-333747140,,
256173279,2.33635,614102441,3235056,286480461,-327621980,,
256223880,2.38695,614153044,3285653,292712667,-321440377,,
256274499,2.43757,614203666,3336270,298947336,-315256330,,
256325049,2.48812,614254217,3386817,305173383,-309080834,,
256375553,2.53862,614304724,3437318,311393764,-302910960,,
256426043,2.58911,614355216,3487805,317612421,-296742795,,
256476189,2.63925,614405376,3537960,323790307,-290615069,,
256526617,2.68968,614455796,3588375,330000096,-284455700,,
256576735,2.73980,614505915,3638489,336172686,-278333229,,
256627316,2.79038,614556500,3689068,342402797,-272153703,,
256677823,2.84089,614607009,3739572,348623425,-265983584,,
256728596,2.89166,614657784,3790342,354877063,-259780721,,
256778889,2.94196,614708079,3840633,361071455,-253636624,,
256830022,2.99309,614759215,3891763,367369435,-247389780,,
256880643,3.04371,614809838,3942381,373604228,-241205610,,
256931124,3.09419,614860321,3992859,379823007,-235037314,,
256981235,3.14430,614910434,4042968,385993750,-228916684,,
257031781,3.19485,614960983,4093511,392219427,-222741556,,
257082357,3.24542,615011562,4144085,398448677,-216562885,,
257132461,3.29553,615061679,4194198,404621267,-210440412,,
257182773,3.34584,615111981,4244495,410816521,-204295460,,
257233392,3.39646,615162604,4295111,417051190,-198111414,,
257283530,3.44660,615212744,4345247,423226613,-191986131,,
257333656,3.49672,615262882,4395380,429401666,-185861216,,
257384301,3.54737,615313520,4446012,435638183,-179675337,,
257434447,3.59751,615363667,4496155,441814345,-173549322,,
257484656,3.64772,615413879,4546362,447998637,-167415242,,
257535239,3.69830,615464465,4596952,454229980,-161234485,,
257585854,3.74892,615515082,4647555,460462802,-155052280,,
257636011,3.79908,615565240,4697719,466641674,-148923566,,
257686900,3.84997,615616133,4748596,472908368,-142707765,,
257737397,3.90046,615666632,4799089,479127887,-136538745,,
257787776,3.95084,615717014,4849466,485332995,-130384019,,
257838328,4.00139,615767579,4900026,491560643,-124206936,,
257888435,4.05150,615817688,4950131,497732124,-118085564,,
257939492,4.10256,615868736,5001173,504019142,-111849594,,
257989987,4.15305,615919234,5051667,510238661,-105680573,,
258040300,4.20337,615969549,5101976,516435516,-99534033,,
258090885,4.25395,616020138,5152560,522665998,-93354140,,
258141463,4.30453,616070717,5203145,528896849,-87173868,,
258191608,4.35467,616120864,5253276,535071533,-81049331,,
258242206,4.40527,616171465,5303871,541304847,-74866618,,
258292727,4.45579,616221988,5354400,547527445,-68694543,,
258343355,4.50642,616272618,5405015,553761868,-62510750,,
258393503,4.55657,616322768,5455160,559938277,-56384491,,
258444159,4.60722,616373427,5505813,566177503,-50195924,,
258494680,4.65775,616423950,5556332,572400102,-44023848,,
258544848,4.70791,616474120,5606497,578579097,-37895023,,
258595239,4.75831,616524515,5656887,584785682,-31738833,,
258645657,4.80872,616574933,5707301,590995471,-25579462,,
258695788,4.85885,616625078,5757440,597171140,-19453938,,
258746223,4.90929,616675515,5807871,603382899,-13292616,,
258796377,4.95944,616725671,5858023,609560416,-7165255,,
258846931,5.01000,616776228,5908575,615786956,-989272,,
258897570,5.06064,616826868,5959210,616826340,-528,,
258947920,5.11099,616877220,6009557,616876687,-533,,
258998485,5.16155,616927789,6060120,616927251,-538,,
259049139,5.21220,616978435,6110761,616977891,-544,,
259099306,5.26237,617028614,6160935,617028065,-549,,
259149478,5.31254,617078779,6211095,617078226,-553,,
259199802,5.36287,617129116,6261427,617128558,-558,,
259250218,5.41328,617179523,6311829,617178959,-564,,
259300892,5.46396,617230200,6362501,617229632,-568,,
259350984,5.51405,617280293,6412590,617279720,-573,,
259401405,5.56447,617330718,6463008,617330139,-579,,
259451556,5.61462,617380870,6513167,617380297,-573,,
259501951,5.66502,617431268,6563549,617430690,-578,,
259552279,5.71535,617481599,6613875,617481015,-584,,
259602483,5.76555,617531805,6664075,617531205,-600,,
259652687,5.81575,617582010,6714277,617581407,-603,,
259703201,5.86627,617632528,6764788,617631919,-609,,
259753303,5.91637,617682632,6814898,617682028,-604,,
259803473,5.96654,617732803,6865055,617732186,-617,,
259854378,6.01744,617783712,6915957,617783088,-624,,
259905075,6.06814,617834421,6966662,617833792,-629,,
259955891,6.11896,617885229,7017475,617884606,-623,,
260006439,6.16951,617935780,7068011,617935141,-639,,
260057156,6.22022,617986499,7118724,617985855,-644,,
260107241,6.27031,618036585,7168806,618035936,-649,,
260157344,6.32041,618086692,7218908,618086038,-654,,
260207747,6.37081,618137097,7269308,618136438,-659,,
260258394,6.42146,618187756,7319961,618187092,-664,,
260308558,6.47162,618237913,7370113,618237244,-669,,
260358661,6.52173,618288029,7420225,618287355,-674,,
260408890,6.57196,618338249,7470450,618337580,-669,,
260459152,6.62222,618388524,7520710,618387840,-684,,
260509487,6.67255,618438851,7571031,618438162,-689,,
260559859,6.72293,618489225,7621401,618488531,-694,,
260610616,6.77368,618539995,7672165,618539296,-699,,
260660801,6.82387,618590171,7722337,618589478,-693,,
260711843,6.87491,618641215,7773376,618640506,-709,,
260762484,6.92555,618691859,7824024,618691155,-704,,
260812621,6.97569,618742009,7874159,618741290,-719,,
260862746,7.02581,618792126,7924281,618791412,-714,,
260913434,7.07650,618842816,7974956,618842086,-730,,
260963976,7.12704,618893361,8025496,618892627,-734,,
261014690,7.17776,618944078,8076208,618943338,-740,,
261064765,7.22783,618994155,8126279,618993410,-745,,
261115444,7.27851,619044835,8176956,619044086,-749,,
261166074,7.32914,619095468,8227583,619094713,-755,,
261216601,7.37967,619145998,8278108,619145238,-760,,
261266779,7.42985,619196178,8328294,619195424,-754,,
261317419,7.48048,619246830,8378930,619246060,-770,,
261368466,7.53153,619297870,8429965,619297095,-775,,
261418611,7.58168,619348017,8480106,619347236,-781,,
261469146,7.63221,619398554,8530639,619397779,-775,,
261519807,7.68287,619449217,8581307,619448437,-780,,
261570049,7.73311,619499461,8631536,619498666,-795,,
261620505,7.78357,619549921,8681990,619549120,-801,,
261670597,7.83366,619600014,8732078,619599209,-805,,
261720952,7.88402,619650372,8782431,619649561,-811,,
261771426,7.93449,619700849,8832902,619700032,-817,,
261821996,7.98506,619751421,8883471,619750601,-820,,
261872074,8.03514,619801501,8933555,619800686,-815,,
261922599,8.08567,619852039,8984077,619851208,-831,,
261973213,8.13628,619902644,9034679,619901809,-835,,
262023775,8.18684,619953209,9085239,619952369,-840,,
262073924,8.23699,620003361,9135384,620002515,-846,,
262124045,8.28711,620053484,9185514,620052644,-840,,
262174189,8.33726,620103629,9235654,620102785,-844,,
262224319,8.38739,620153762,9285771,620152901,-861,,
262274529,8.43759,620203975,9335979,620203109,-866,,
262324659,8.48772,620254107,9386117,620253247,-860,,
262374873,8.53794,620304324,9436318,620303448,-876,,
262425386,8.58845,620354838,9486827,620353957,-881,,
262475519,8.63859,620404973,9536958,620404088,-885,,
262525976,8.68904,620455433,9587412,620454542,-891,,
262576339,8.73940,620505798,9637772,620504902,-896,,
262626926,8.78999,620556388,9688356,620555487,-901,,
262677465,8.84053,620606930,9738905,620606035,-895,,
262727804,8.89087,620657271,9789230,620656370,-901,,
262777994,8.94106,620707464,9839417,620706547,-917,,
262828099,8.99117,620757571,9889520,620756650,-921,,
262878210,9.04128,620807684,9939627,620806758,-926,,
262928364,9.09143,620857841,9989790,620856920,-921,,
262978457,9.14152,620907936,10039869,620907000,-936,,
263028590,9.19166,620958081,10090009,620957140,-941,,
263078734,9.24180,621008218,10140141,621007271,-947,,
263129254,9.29232,621058750,10190668,621057798,-952,,
263179385,9.34245,621108885,10240798,621107929,-956,,
263229538,9.39260,621159029,10290937,621158067,-962,,
263279818,9.44288,621209311,10341215,621208345,-966,,
263330571,9.49364,621260076,10391974,621259105,-971,,
263381052,9.54412,621310550,10442442,621309572,-978,,
263431502,9.59457,621361002,10492890,621360021,-981,,
263481887,9.64495,621411388,10543272,621410402,-986,,
263531993,9.69506,621461508,10593386,621460516,-992,,
263582259,9.74532,621511776,10643650,621510780,-996,,
263632865,9.79593,621562374,10694252,621561383,-991,,
263682996,9.84606,621612507,10744370,621611500,-1007,,
263733104,9.89617,621662618,10794475,621661606,-1012,,
263783381,9.94645,621712896,10844750,621711880,-1016,,
263833949,9.99701,621763468,10895315,621762456,-1012,,
263884553,10.04762,621814083,10945926,621813056,-1027,,
263934728,10.09779,621864251,10996090,621863220,-1031,,
263985335,10.14840,621914861,11046693,621913824,-1037,,
264035768,10.19883,621965296,11097123,621964254,-1042,,
264086628,10.24969,622016158,11147982,622015112,-1046,,
264137000,10.30007,622066533,11198350,622065480,-1053,,
264187318,10.35038,622116853,11248666,622115796,-1057,,
264237515,10.40058,622167052,11298859,622165990,-1062,,
264288391,10.45146,622217931,11349733,622216864,-1067,,
264338773,10.50184,622268326,11400124,622267254,-1072,,
264389236,10.55230,622318780,11450573,622317704,-1076,,
264439853,10.60292,622369409,11501197,622368327,-1082,,
264490162,10.65323,622419711,11551493,622418624,-1087,,
264540541,10.70361,622470103,11601880,622469010,-1093,,
264591308,10.75437,622520862,11652635,622519765,-1097,,
264641547,10.80461,622571103,11702871,622570001,-1102,,
264692008,10.85507,622621567,11753328,622620459,-1108,,
264742375,10.90544,622671936,11803693,622670834,-1102,,
264792862,10.95593,622722424,11854177,622721307,-1117,,
264843453,11.00652,622773019,11904766,622771896,-1123,,
264893976,11.05704,622823554,11955296,622822426,-1128,,
264945028,11.10809,622874597,12006335,622873465,-1132,,
264995510,11.15858,622925084,12056815,622923946,-1138,,
265045873,11.20894,622975459,12107186,622974316,-1143,,
265096801,11.25987,623026378,12158101,623025232,-1146,,
265147340,11.31041,623076920,12208637,623075767,-1153,,
265197575,11.36064,623127158,12258869,623126000,-1158,,
265247930,11.41100,623177514,12309221,623176351,-1163,,
265298802,11.46187,623228390,12360092,623227222,-1168,,
265349336,11.51240,623278924,12410621,623277751,-1173,,
265399504,11.56257,623329094,12460786,623327916,-1178,,
265449616,11.61268,623379209,12510896,623378026,-1183,,
265499919,11.66299,623429515,12561196,623428327,-1188,,
265550509,11.71358,623480106,12611783,623478913,-1193,,
265601252,11.76432,623530852,12662524,623529654,-1198,,
