Server clock before sync: 37
Synchronizing server_clock...
[1/51] [2/51] [3/51] [4/51] [5/51] [6/51] [7/51] [8/51] [9/51] [10/51] 
[11/51] [12/51] [13/51] [14/51] [15/51] [16/51] [17/51] [18/51] [19/51] [20/51] 
[21/51] [22/51] [23/51] [24/51] [25/51] [26/51] [27/51] [28/51] [29/51] [30/51] 
[31/51] [32/51] [33/51] [34/51] [35/51] [36/51] [37/51] [38/51] [39/51] [40/51] 
[41/51] [42/51] [43/51] [44/51] [45/51] [46/51] [47/51] [48/51] [49/51] [50/51] 
Best Server Sync RTT: 65989, Worst Server Sync RTT: 72735
Average RTT: 66521.140000
Est Server Time: 1607677119, Computed Server Time offset: 1604350670
Server clock after sync: 1607677120

====== SIMULATION METADATA     =====
Server IP: 128.83.139.94, Port: 8020
Server Drift: 20.00 PPM, Client VHC Drift: -20.00 PPM
Relative Drift Weight: -3.50
Local Server Time Error: 32994
Rapport Period: 10000000
Amortization Period: 5000000
Simulation runtime: 1800 seconds
Simulation runtime: 1800000000 usec, 
 Start: 190985442, End: 1990985442
====== SIMULATION OUTPUT START =====
Current Real Time,Real Time Elapsed (sec),Local Server Time,Hardware Clock Time,Software Clock Time,Error,Remote Est Time,
190985540,0.00010,1607677219,3326418,3326418,-1604350801,,
191064873,0.07943,1607756553,3405749,3405749,-1604350804,1607749808,
191090019,0.10458,1607781700,3430894,11499461,-1596282239,,
191141130,0.15569,1607832813,3482006,27950819,-1579881994,,
191192136,0.20669,1607883819,3533010,44367416,-1563516403,,
191242675,0.25723,1607934359,3583548,60634022,-1547300337,,
191293225,0.30778,1607984910,3634096,76904169,-1531080741,,
191343840,0.35840,1608035525,3684709,93194593,-1514840932,,
191393941,0.40850,1608085628,3734809,109320542,-1498765086,,
191444977,0.45954,1608136664,3785845,125747117,-1482389547,,
191495526,0.51008,1608187214,3836393,142016942,-1466170272,,
191546574,0.56113,1608238263,3887440,158447701,-1449790562,,
191597627,0.61218,1608289317,3938490,174879104,-1433410213,,
191648166,0.66272,1608339858,3989029,191146032,-1417193826,,
191698718,0.71328,1608390410,4039580,207416500,-1400973910,,
191749782,0.76434,1608441473,4090642,223851766,-1384589707,,
191800310,0.81487,1608492003,4141169,240115153,-1368376850,,
191850871,0.86543,1608542565,4191729,256388518,-1352154047,,
191901430,0.91599,1608593125,4242287,272661562,-1335931563,,
191952474,0.96703,1608644170,4293329,289090711,-1319553459,,
192003504,1.01806,1608695201,4344358,305515355,-1303179846,,
192053554,1.06811,1608745252,4394407,321624567,-1287120685,,
192104111,1.11867,1608795808,4444963,337896645,-1270899163,,
192154260,1.16882,1608845959,4495111,354037722,-1254808237,,
192205374,1.21993,1608897074,4546223,370489403,-1238407671,,
192255897,1.27045,1608947599,4596747,386751181,-1222196418,,
192306443,1.32100,1608998144,4647290,403019718,-1205978426,,
192357039,1.37160,1609048741,4697885,419304671,-1189744070,,
192408079,1.42264,1609099783,4748924,435732533,-1173367250,,
192458811,1.47337,1609150514,4799654,452060616,-1157089898,,
192509832,1.52439,1609201537,4850674,468482685,-1140718852,,
192559892,1.57445,1609251599,4900734,484595437,-1124656162,,
192610940,1.62550,1609302646,4951780,501025231,-1108277415,,
192661493,1.67605,1609353202,5002333,517296665,-1092056537,,
192712577,1.72714,1609404285,5053414,533738368,-1075665917,,
192763598,1.77816,1609455307,5104434,550160114,-1059295193,,
192814140,1.82870,1609505850,5154976,566428008,-1043077842,,
192864696,1.87925,1609556407,5205530,582699764,-1026856643,,
192915224,1.92978,1609606936,5256056,598962507,-1010644429,,
192965262,1.97982,1609656975,5306093,615067857,-994589118,,
193016332,2.03089,1609708045,5357163,631505376,-978202669,,
193066874,2.08143,1609758588,5407704,647772947,-961985641,,
193117527,2.13209,1609809242,5458355,664076246,-945732996,,
193168488,2.18305,1609860203,5509315,680478681,-929381522,,
193219499,2.23406,1609911215,5560324,696896565,-913014650,,
193270092,2.28465,1609961810,5610916,713180874,-896780936,,
193320851,2.33541,1610012569,5661674,729518291,-880494278,,
193371473,2.38603,1610063192,5712295,745811291,-864251901,,
193422046,2.43660,1610113765,5762867,762088840,-848024925,,
193472674,2.48723,1610164395,5813494,778384093,-831780302,,
193523321,2.53788,1610215043,5864139,794685460,-815529583,,
193573871,2.58843,1610265593,5914688,810955285,-799310308,,
193624919,2.63948,1610316641,5965735,827385722,-782930919,,
193675968,2.69053,1610367692,6016783,843816803,-766550889,,
193727018,2.74158,1610418743,6067831,860247562,-750171181,,
193778066,2.79262,1610469792,6118878,876677678,-733792114,,
193829129,2.84369,1610520855,6169940,893112943,-717407912,,
193880161,2.89472,1610571889,6220972,909538552,-701033337,,
193931207,2.94577,1610622934,6272016,925968024,-684654910,,
193981696,2.99625,1610673425,6322504,942218537,-668454888,,
194032330,3.04689,1610724072,6373149,958519904,-652204168,,
194082967,3.09753,1610774698,6423772,974813869,-635960829,,
194133952,3.14851,1610825683,6474756,991223707,-619601976,,
194184039,3.19860,1610875771,6524842,1007345150,-603530621,,
194234178,3.24874,1610925910,6574979,1023482365,-587443545,,
194285220,3.29978,1610976954,6626021,1039911193,-571065761,,
194335830,3.35039,1611027565,6676629,1056200652,-554826913,,
194386121,3.40068,1611077856,6726919,1072387112,-538690744,,
194436604,3.45116,1611128340,6777401,1088636016,-522492324,,
194487206,3.50176,1611178944,6828003,1104923221,-506255723,,
194538230,3.55279,1611229969,6879024,1121345290,-489884679,,
194589263,3.60382,1611281001,6930056,1137770577,-473510424,,
194639336,3.65389,1611331086,6980138,1153890733,-457440353,,
194690373,3.70493,1611382114,7031165,1170314411,-441067703,,
194741456,3.75601,1611433198,7082246,1186756114,-424677084,,
194792505,3.80706,1611484247,7133293,1203186229,-408298018,,
194843554,3.85811,1611535297,7184341,1219616988,-391918309,,
194894584,3.90914,1611586328,7235381,1236045494,-375540834,,
194945656,3.96021,1611637411,7286452,1252483656,-359153755,,
194996214,4.01077,1611687960,7336999,1268752837,-342935123,,
195047237,4.06180,1611738984,7388020,1285174906,-326564078,,
195097838,4.11240,1611789585,7438619,1301461146,-310328439,,
195148851,4.16341,1611840610,7489642,1317883858,-293956752,,
195199376,4.21393,1611891125,7540155,1334142740,-277748385,,
195249485,4.26404,1611941235,7590263,1350270942,-261670293,,
195300529,4.31509,1611992280,7641306,1366699770,-245292510,,
195351118,4.36568,1612042869,7691893,1382982469,-229060400,,
195401700,4.41626,1612093465,7742488,1399267422,-212826043,,
195452506,4.46706,1612144260,7793280,1415615461,-196528799,,
195502808,4.51737,1612194561,7843580,1431805784,-180388777,,
195553298,4.56786,1612245052,7894068,1448055975,-164189077,,
195603936,4.61849,1612295691,7944705,1464354446,-147941245,,
195654771,4.66933,1612346528,7995539,1480716647,-131629881,,
195705332,4.71989,1612397100,8046110,1496993874,-115403226,,
195755879,4.77044,1612447638,8096646,1513259515,-99188123,,
195806454,4.82101,1612498213,8147220,1529537708,-82960505,,
195857020,4.87158,1612548780,8197784,1545812683,-66736097,,
195908074,4.92263,1612599834,8248836,1562244729,-50355105,,
195959169,4.97373,1612650931,8299930,1578690616,-33960315,,
196009687,5.02424,1612701461,8350459,1594954004,-17747457,,
196060692,5.07525,1612752455,8401451,1611367060,-1385395,,
196111274,5.12583,1612803038,8452031,1612796092,-6946,,
196161403,5.17596,1612853167,8502169,1612846229,-6938,,
196212014,5.22657,1612903780,8552769,1612896830,-6950,,
196263018,5.27758,1612954784,8603772,1612947832,-6952,,
196313082,5.32764,1613004850,8653835,1612997895,-6955,,
196363707,5.37826,1613055475,8704458,1613048518,-6957,,
196414306,5.42886,1613106074,8755056,1613099116,-6958,,
196464610,5.47917,1613156380,8805359,1613149420,-6960,,
196515478,5.53004,1613207248,8856226,1613200287,-6961,,
196565617,5.58017,1613257388,8906364,1613250435,-6953,,
196616193,5.63075,1613307966,8956940,1613301000,-6966,,
196666790,5.68135,1613358564,9007534,1613351594,-6970,,
196717393,5.73195,1613409167,9058136,1613402197,-6970,,
196768458,5.78302,1613460233,9109201,1613453261,-6972,,
196819463,5.83402,1613511239,9160205,1613504265,-6974,,
196870057,5.88462,1613561834,9210797,1613554858,-6976,,
196920617,5.93518,1613612395,9261355,1613605416,-6979,,
196971664,5.98622,1613663442,9312401,1613656461,-6981,,
197022714,6.03727,1613714494,9363450,1613707511,-6983,,
197073762,6.08832,1613765542,9414498,1613758558,-6984,,
197124810,6.13937,1613816591,9465544,1613809605,-6986,,
197175859,6.19042,1613867640,9516591,1613860651,-6989,,
197226833,6.24139,1613918616,9567565,1613911625,-6991,,
197277363,6.29192,1613969147,9618094,1613962154,-6993,,
197327816,6.34237,1614019601,9668545,1614012606,-6995,,
197378312,6.39287,1614070097,9719040,1614063101,-6996,,
197428860,6.44342,1614120645,9769586,1614113646,-6999,,
197478930,6.49349,1614170717,9819656,1614163716,-7001,,
197529692,6.54425,1614221480,9870417,1614214477,-7003,,
197580322,6.59488,1614272111,9921046,1614265106,-7005,,
197630891,6.64545,1614322681,9971613,1614315674,-7007,,
197681491,6.69605,1614373281,10022211,1614366272,-7009,,
197732536,6.74709,1614424327,10073255,1614417315,-7012,,
197782649,6.79721,1614474441,10123367,1614467428,-7013,,
197833221,6.84778,1614525014,10173938,1614517999,-7015,,
197883803,6.89836,1614575597,10224519,1614568580,-7017,,
197934419,6.94898,1614626214,10275134,1614619195,-7019,,
197985125,6.99968,1614676920,10325839,1614669899,-7021,,
198035695,7.05025,1614727490,10376406,1614720467,-7023,,
198086349,7.10091,1614778145,10427060,1614771120,-7025,,
198136413,7.15097,1614828210,10477123,1614821183,-7027,,
198187332,7.20189,1614879131,10528041,1614872102,-7029,,
198237855,7.25241,1614929655,10578563,1614922624,-7031,,
198287938,7.30250,1614979737,10628644,1614972704,-7033,,
198338544,7.35310,1615030345,10679249,1615023310,-7035,,
198389013,7.40357,1615080814,10729717,1615073777,-7037,,
198439551,7.45411,1615131354,10780255,1615124315,-7039,,
198490149,7.50471,1615181953,10830850,1615174911,-7042,,
198540769,7.55533,1615232574,10881469,1615225530,-7044,,
198591842,7.60640,1615283647,10932541,1615276602,-7045,,
198642168,7.65673,1615333974,10982866,1615326927,-7047,,
198692802,7.70736,1615384609,11033500,1615377560,-7049,,
