Server clock before sync: 36
Synchronizing server_clock...
[1/51] [2/51] [3/51] [4/51] [5/51] [6/51] [7/51] [8/51] [9/51] [10/51] 
[11/51] [12/51] [13/51] [14/51] [15/51] [16/51] [17/51] [18/51] [19/51] [20/51] 
[21/51] [22/51] [23/51] [24/51] [25/51] [26/51] [27/51] [28/51] [29/51] [30/51] 
[31/51] [32/51] [33/51] [34/51] [35/51] [36/51] [37/51] [38/51] [39/51] [40/51] 
[41/51] [42/51] [43/51] [44/51] [45/51] [46/51] [47/51] [48/51] [49/51] [50/51] 
Best Server Sync RTT: 17669, Worst Server Sync RTT: 27449
Average RTT: 18179.940000
Est Server Time: 633591732, Computed Server Time offset: 632682419
Server clock after sync: 633591733

====== SIMULATION METADATA     =====
Server IP: 128.83.139.94, Port: 8010
Server Drift: 10.00 PPM, Client VHC Drift: -10.00 PPM
Relative Drift Weight: -3.50
Local Server Time Error: 8834
Rapport Period: 50000000
Amortization Period: 5000000
Simulation runtime: 1800 seconds
Simulation runtime: 1800000000 usec, 
 Start: 253707936, End: 2053707936
====== SIMULATION OUTPUT START =====
Current Real Time,Real Time Elapsed (sec),Local Server Time,Hardware Clock Time,Software Clock Time,Error,Remote Est Time,
253708051,0.00012,633591848,909412,909412,-632682436,,
253725746,0.01781,633609544,927106,927106,-632682438,633609522,
253780181,0.07225,633663978,981541,7869680,-625794298,,
253831902,0.12397,633715700,1033261,14465867,-619249833,,
253882883,0.17495,633766682,1084241,20967804,-612798878,,
253933228,0.22529,633817027,1134586,27388628,-606428399,,
253983316,0.27538,633867116,1184673,33776548,-600090568,,
254033595,0.32566,633917395,1234951,40188700,-593728695,,
254084210,0.37627,633968010,1285566,46644087,-587323923,,
254134342,0.42641,634018143,1335697,53037618,-580980525,,
254184801,0.47686,634068602,1386155,59474129,-574594473,,
254235444,0.52751,634119244,1436798,65931557,-568187687,,
254286131,0.57820,634169933,1487484,72395998,-561773935,,
254336407,0.62847,634220209,1537759,78807767,-555412442,,
254386619,0.67868,634270420,1587971,85211629,-549058791,,
254436898,0.72896,634320700,1638249,91623909,-542696791,,
254487404,0.77947,634371207,1688755,98065266,-536305941,,
254537548,0.82961,634421351,1738899,104460456,-529960895,,
254587707,0.87977,634471511,1789057,110857431,-523614080,,
254638272,0.93034,634522075,1839620,117306058,-517216017,,
254688418,0.98048,634572222,1889766,123702905,-510869317,,
254738651,1.03072,634622455,1939998,130107915,-504514540,,
254788814,1.08088,634672618,1990160,136505400,-498167218,,
254838913,1.13098,634722718,2040259,142894850,-491827868,,
254889352,1.18142,634773157,2090697,149327536,-485445621,,
254939541,1.23161,634823347,2140885,155728464,-479094883,,
254989656,1.28172,634873462,2191010,162121103,-472752359,,
255039977,1.33204,634923783,2241320,168537591,-466386192,,
255090118,1.38218,634973925,2291461,174932270,-460041655,,
255140342,1.43241,635024148,2341683,181337408,-453686740,,
255190496,1.48256,635074304,2391837,187734000,-447340304,,
255240806,1.53287,635124623,2442156,194151381,-440973242,,
255291390,1.58345,635175197,2492739,200602559,-434572638,,
255341868,1.63393,635225677,2543207,207040345,-428185332,,
255392048,1.68411,635275856,2593386,213438723,-421837133,,
255442648,1.73471,635326456,2643985,219891942,-415434514,,
255492812,1.78488,635376622,2694149,226289809,-409086813,,
255543047,1.83511,635426856,2744383,232696349,-402730507,,
255593266,1.88533,635477075,2794601,239100977,-396376098,,
255643457,1.93552,635527277,2844802,245503436,-390023841,,
255693618,1.98568,635577429,2894953,251899518,-383677911,,
255744234,2.03630,635628044,2945567,258354649,-377273395,,
255795234,2.08730,635679045,2996567,264859138,-370819907,,
255845740,2.13780,635729562,3047083,271301643,-364427919,,
255895898,2.18796,635779710,3097229,277697215,-358082495,,
255946009,2.23807,635829820,3147340,284088068,-351741752,,
255996219,2.28828,635880032,3197550,290491675,-345388357,,
256047297,2.33936,635931110,3248626,297005856,-338925254,,
256097681,2.38975,635981494,3299010,303431527,-332549967,,
256148172,2.44024,636031986,3349500,309870971,-326161015,,
256198748,2.49081,636082561,3400075,316321001,-319761560,,
256249290,2.54135,636133104,3450616,322766823,-313366281,,
256299580,2.59164,636183395,3500907,329180760,-307002635,,
256350482,2.64255,636234297,3551808,335672495,-300561802,,
256400914,2.69298,636284729,3602239,342104415,-294180314,,
256451116,2.74318,636334932,3652440,348506874,-287828058,,
256501499,2.79356,636385314,3702822,354932289,-281453025,,
256551677,2.84374,636435493,3753000,361331815,-275103678,,
256601808,2.89387,636485624,3803130,367725219,-268760405,,
256652714,2.94478,636536530,3854035,374217464,-262319066,,
256702881,2.99494,636586698,3904201,380615586,-255971112,,
256753309,3.04537,636637126,3954629,387046869,-249590257,,
256803412,3.09548,636687230,4004732,393438104,-243249126,,
256853553,3.14562,636737371,4054871,399832784,-236904587,,
