Server clock before sync: 48
Synchronizing server_clock...
[1/51] [2/51] [3/51] [4/51] [5/51] [6/51] [7/51] [8/51] [9/51] [10/51] 
[11/51] [12/51] [13/51] [14/51] [15/51] [16/51] [17/51] [18/51] [19/51] [20/51] 
[21/51] [22/51] [23/51] [24/51] [25/51] [26/51] [27/51] [28/51] [29/51] [30/51] 
[31/51] [32/51] [33/51] [34/51] [35/51] [36/51] [37/51] [38/51] [39/51] [40/51] 
[41/51] [42/51] [43/51] [44/51] [45/51] [46/51] [47/51] [48/51] [49/51] [50/51] 
Best Server Sync RTT: 65969, Worst Server Sync RTT: 73573
Average RTT: 66700.380000
Est Server Time: 1621916750, Computed Server Time offset: 1618581302
Server clock after sync: 1621916751

====== SIMULATION METADATA     =====
Server IP: 128.83.139.94, Port: 8010
Server Drift: 10.00 PPM, Client VHC Drift: -10.00 PPM
Relative Drift Weight: -3.50
Local Server Time Error: 32984
Rapport Period: 10000000
Amortization Period: 5000000
Simulation runtime: 1800 seconds
Simulation runtime: 1800000000 usec, 
 Start: 190968933, End: 1990968933
====== SIMULATION OUTPUT START =====
Current Real Time,Real Time Elapsed (sec),Local Server Time,Hardware Clock Time,Software Clock Time,Error,Remote Est Time,
190969057,0.00012,1621916876,3335508,3335508,-1618581368,,
191048407,0.07947,1621996226,3414857,3414857,-1618581369,1621989576,
191073508,0.10458,1622021328,3439959,11566499,-1610454829,,
191124555,0.15562,1622072376,3491004,28141573,-1593930803,,
191175114,0.20618,1622122935,3541562,44558836,-1577564099,,
191225684,0.25675,1622173505,3592133,60979995,-1561193510,,
191276222,0.30729,1622224044,3642670,77389790,-1544834254,,
191326872,0.35794,1622274693,3693318,93835952,-1528438741,,
191377406,0.40847,1622325227,3743851,110244773,-1512080454,,
191427954,0.45902,1622375777,3794399,126658788,-1495716989,,
191478505,0.50957,1622426328,3844950,143073129,-1479353199,,
191529552,0.56062,1622477374,3895995,159648203,-1462829171,,
191580602,0.61167,1622528426,3947045,176225226,-1446303200,,
191631161,0.66223,1622578984,3997603,192641839,-1429937145,,
191681705,0.71277,1622629529,4048147,209054231,-1413575298,,
191732750,0.76382,1622680574,4099191,225628981,-1397051593,,
191783312,0.81438,1622731137,4149753,242047218,-1380683919,,
191834352,0.86542,1622782177,4200791,258620344,-1364161833,,
191884404,0.91547,1622832229,4250843,274872652,-1347959577,,
191935448,0.96652,1622883274,4301887,291447401,-1331435873,,
191985986,1.01705,1622933812,4352423,307857520,-1315076292,,
192036536,1.06760,1622984363,4402974,324271861,-1298712502,,
192087631,1.11870,1623035457,4454067,340862521,-1282172936,,
192138678,1.16975,1623086505,4505113,357438245,-1265648260,,
192188830,1.21990,1623136658,4555265,373723349,-1249413309,,
192238893,1.26996,1623186721,4605327,389979229,-1233207492,,
192289435,1.32050,1623237263,4655868,406390647,-1216846616,,
192339501,1.37057,1623287330,4705934,422647500,-1200639830,,
192390566,1.42163,1623338395,4756999,439229069,-1184109326,,
192441401,1.47247,1623389229,4807832,455735304,-1167653925,,
192491826,1.52289,1623439656,4858256,472109055,-1151330601,,
192542376,1.57344,1623490206,4908806,488523395,-1134966811,,
192592959,1.62403,1623540788,4959388,504948126,-1118592662,,
192643509,1.67458,1623591339,5009937,521361817,-1102229522,,
192694514,1.72558,1623642345,5060943,537924228,-1085718117,,
192745105,1.77617,1623692936,5111532,554351557,-1069341379,,
192796113,1.82718,1623743945,5162539,570914292,-1052829653,,
192846170,1.87724,1623794002,5212597,587168548,-1036625454,,
192897216,1.92828,1623845048,5263642,603743622,-1020101426,,
192948254,1.97932,1623896087,5314678,620316099,-1003579988,,
192998840,2.02991,1623946673,5365265,636742129,-987204544,,
193049893,2.08096,1623997726,5416316,653319152,-970678574,,
193100496,2.13156,1624048329,5466917,669750377,-954297952,,
193151467,2.18253,1624099301,5517890,686301747,-937797554,,
193202019,2.23309,1624149853,5568440,702716413,-921433440,,
193253039,2.28411,1624200874,5619459,719283044,-904917830,,
193303624,2.33469,1624251459,5670044,735708425,-888543034,,
193353958,2.38503,1624301793,5720377,752052627,-872249166,,
193404510,2.43558,1624352346,5770929,768467292,-855885054,,
193454684,2.48575,1624402520,5821101,784758890,-839643630,,
193505306,2.53637,1624453141,5871722,801196610,-823256531,,
193556354,2.58742,1624504190,5922770,817772659,-806731531,,
193606906,2.63797,1624554743,5973321,834186999,-790367744,,
193657953,2.68902,1624605789,6024368,850763048,-773842741,,
193709002,2.74007,1624656838,6075416,867339096,-757317742,,
193759549,2.79062,1624707387,6125962,883751813,-740955574,,
193810587,2.84165,1624758425,6177000,900324939,-724433486,,
193861632,2.89270,1624809469,6228044,916899364,-707910105,,
193912370,2.94344,1624860208,6278781,933374426,-691485782,,
193962747,2.99381,1624910586,6329159,949732916,-675177670,,
194013310,3.04438,1624961149,6379721,966151153,-658809996,,
194063868,3.09493,1625011708,6430278,982567766,-642443942,,
194114459,3.14553,1625062299,6480868,998995420,-626066879,,
194165038,3.19611,1625112877,6531446,1015418527,-609694350,,
194215632,3.24670,1625163472,6582039,1031846831,-593316641,,
194266663,3.29773,1625214504,6633069,1048417359,-576797145,,
194317756,3.34882,1625265597,6684162,1065008020,-560257577,,
194368004,3.39907,1625315846,6734420,1081327543,-543988303,,
194418561,3.44963,1625366402,6784965,1097739935,-527626467,,
194468659,3.49973,1625416501,6835064,1114007829,-511408672,,
194519695,3.55076,1625467538,6886098,1130579657,-494887881,,
194570278,3.60134,1625518121,6936680,1147004388,-478513733,,
194620809,3.65188,1625568652,6987211,1163412559,-462156093,,
194671879,3.70295,1625619722,7038280,1179995101,-445624621,,
194722416,3.75348,1625670259,7088815,1196404896,-429265363,,
194773481,3.80455,1625721325,7139882,1212986789,-412734536,,
194824532,3.85560,1625772376,7190931,1229563162,-396209214,,
194875083,3.90615,1625822928,7241481,1245977828,-379845100,,
194926113,3.95718,1625873958,7292511,1262548031,-363325927,,
194976677,4.00774,1625924523,7343074,1278966593,-346957930,,
195027719,4.05879,1625975564,7394115,1295540368,-330435196,,
195078780,4.10985,1626026625,7445175,1312120313,-313906312,,
195129307,4.16037,1626077154,7495702,1328526861,-297550293,,
195180349,4.21142,1626128196,7546743,1345100636,-281027560,,
195230918,4.26199,1626178764,7597311,1361520821,-264657943,,
