Server clock before sync: 31
Synchronizing server_clock...
[1/51] [2/51] [3/51] [4/51] [5/51] [6/51] [7/51] [8/51] [9/51] [10/51] 
[11/51] [12/51] [13/51] [14/51] [15/51] [16/51] [17/51] [18/51] [19/51] [20/51] 
[21/51] [22/51] [23/51] [24/51] [25/51] [26/51] [27/51] [28/51] [29/51] [30/51] 
[31/51] [32/51] [33/51] [34/51] [35/51] [36/51] [37/51] [38/51] [39/51] [40/51] 
[41/51] [42/51] [43/51] [44/51] [45/51] [46/51] [47/51] [48/51] [49/51] [50/51] 
Best Server Sync RTT: 17894, Worst Server Sync RTT: 19764
Average RTT: 18234.780000
Est Server Time: 626762511, Computed Server Time offset: 625850500
Server clock after sync: 626762512

====== SIMULATION METADATA     =====
Server IP: 128.83.139.94, Port: 8020
Server Drift: 20.00 PPM, Client VHC Drift: -20.00 PPM
Relative Drift Weight: -3.50
Local Server Time Error: 8947
Rapport Period: 50000000
Amortization Period: 5000000
Simulation runtime: 1800 seconds
Simulation runtime: 1800000000 usec, 
 Start: 253763198, End: 2053763198
====== SIMULATION OUTPUT START =====
Current Real Time,Real Time Elapsed (sec),Local Server Time,Hardware Clock Time,Software Clock Time,Error,Remote Est Time,
253763316,0.00012,626762631,912096,912096,-625850535,,
253781566,0.01837,626780881,930345,930345,-625850536,626780799,
253832323,0.06913,626831639,981101,7334485,-619497154,,
253882372,0.11917,626881688,1031149,13648919,-613232769,,
253932716,0.16952,626932033,1081492,20000826,-606931207,,
253982803,0.21960,626982131,1131587,26321191,-600660940,,
254033039,0.26984,627032359,1181812,32658084,-594374275,,
254083177,0.31998,627082497,1231949,38984000,-588098497,,
254133302,0.37010,627132632,1282083,45309411,-581823221,,
254183800,0.42060,627183132,1332580,51680622,-575502510,,
254233917,0.47072,627233240,1382686,58002375,-569230865,,
254284346,0.52115,627283670,1433113,64364754,-562918916,,
254334906,0.57171,627334229,1483671,70743788,-556590441,,
254385037,0.62184,627384362,1533803,77068820,-550315542,,
254435270,0.67207,627434596,1584034,83406596,-544028000,,
254485863,0.72267,627485201,1634638,89791182,-537694019,,
254536036,0.77284,627535363,1684797,96119747,-531415616,,
254586152,0.82295,627585480,1734912,102442761,-525142719,,
254636254,0.87306,627635583,1785013,108764135,-518871448,,
254686423,0.92322,627685764,1835192,115095098,-512590666,,
254736664,0.97347,627735994,1885421,121432496,-506303498,,
254786772,1.02357,627786103,1935528,127754500,-500031603,,
254836911,1.07371,627836244,1985665,134080290,-493755954,,
254887061,1.12386,627886394,2035813,140407594,-487478800,,
254937261,1.17406,627936595,2086014,146741333,-481195262,,
254987473,1.22428,627986807,2136224,153076333,-474910474,,
255037707,1.27451,628037053,2186467,159415623,-468621430,,
255088309,1.32511,628087656,2237068,165799830,-462287826,,
255138896,1.37570,628138233,2287643,172181008,-455957225,,
255189164,1.42597,628188503,2337910,178524336,-449664167,,
255239804,1.47661,628239153,2388560,184913589,-443325564,,
255290388,1.52719,628289727,2439132,191294263,-436995464,,
255340856,1.57766,628340197,2489598,197661563,-430678634,,
255391046,1.62785,628390388,2539787,203994040,-424396348,,
255441157,1.67796,628440500,2589898,210316423,-418124077,,
255491308,1.72811,628490652,2640048,216643853,-411846799,,
255542081,1.77888,628541425,2690819,223049761,-405491664,,
255592742,1.82954,628592087,2741479,229441538,-399150549,,
255642965,1.87977,628642310,2791700,235777800,-392864510,,
255693090,1.92989,628692436,2841824,242101949,-386590487,,
255743722,1.98052,628743070,2892456,248490193,-380252877,,
255794778,2.03158,628794127,2943510,254931807,-373862320,,
255845275,2.08208,628844624,2994007,261302892,-367541732,,
255895916,2.13272,628895266,3044645,267692019,-361203247,,
255946509,2.18331,628945860,3095237,274075217,-354870643,,
255996684,2.23349,628996036,3145423,280407063,-348588973,,
256047297,2.28410,629046650,3196023,286791396,-342255254,,
256097681,2.33448,629097035,3246407,293148349,-335948686,,
256148172,2.38497,629147526,3296897,299518551,-329628975,,
256198760,2.43556,629198115,3347482,305900865,-323297250,,
256249277,2.48608,629248633,3397999,312274600,-316974033,,
256299564,2.53637,629298921,3448285,318619189,-310679732,,
256350462,2.58726,629349819,3499181,325040742,-304309077,,
256400934,2.63774,629400292,3549653,331408799,-297991493,,
256451136,2.68794,629450494,3599852,337742411,-291708083,,
256501520,2.73832,629500880,3650236,344099365,-285401515,,
256551665,2.78847,629551026,3700379,350426038,-279124988,,
256601790,2.83859,629601151,3750503,356750062,-272851089,,
256652729,2.88953,629652092,3801442,363177040,-266475052,,
256703382,2.94018,629702746,3852092,369567681,-260135065,,
256753787,2.99059,629753151,3902496,375927158,-253825993,,
256803914,3.04072,629803278,3952633,382252822,-247550456,,
256854052,3.09085,629853417,4002759,388577224,-241276193,,
256904504,3.14131,629903871,4053210,394942758,-234961113,,
256954673,3.19148,629954041,4103378,401272459,-228681582,,
257005265,3.24207,630004633,4153967,407655277,-222349356,,
257055769,3.29257,630055138,4204471,414027372,-216027766,,
257105972,3.34277,630105342,4254673,420361236,-209744106,,
257156513,3.39331,630155883,4305213,426737873,-203418010,,
257206644,3.44345,630206026,4355354,433064167,-197141859,,
257257019,3.49382,630256403,4405727,439419860,-190836543,,
257307153,3.54395,630306538,4455861,445745145,-184561393,,
257357790,3.59459,630357173,4506495,452133767,-178223406,,
257408396,3.64520,630407771,4557090,458517343,-171890428,,
257458548,3.69535,630457935,4607252,464846161,-165611774,,
257509141,3.74594,630508517,4657843,471229232,-159279285,,
257559524,3.79633,630558902,4708214,477584672,-152974230,,
257609927,3.84673,630609316,4758627,483945159,-146664157,,
257660463,3.89726,630659852,4809161,490321164,-140338688,,
257710937,3.94774,630710317,4859624,496688085,-134022232,,
257761730,3.99853,630761110,4910416,503096391,-127664719,,
257812273,4.04908,630811654,4960957,509473153,-121338501,,
257862419,4.09922,630861801,5011102,515799952,-115061849,,
257912954,4.14976,630912338,5061637,522175958,-108736380,,
257963948,4.20075,630963332,5112639,528611011,-102352321,,
258014506,4.25131,631013891,5163187,534988531,-96025360,,
258065301,4.30210,631064687,5213980,541397088,-89667599,,
258115882,4.35268,631115269,5264559,547778771,-83336498,,
258165987,4.40279,631165375,5314663,554100398,-77064977,,
258216099,4.45290,631215498,5364784,560424043,-70791455,,
258266646,4.50345,631266035,5415332,566801688,-64464347,,
258316820,4.55362,631316210,5465493,573130632,-58185578,,
258367799,4.60460,631367190,5516471,579562405,-51804785,,
258418554,4.65536,631417946,5567225,585966042,-45451904,,
258469137,4.70594,631468529,5617806,592347851,-39120678,,
258519243,4.75605,631518637,5667912,598669730,-32848907,,
258569495,4.80630,631568889,5718162,605009903,-26558986,,
258620121,4.85692,631619516,5768787,611397138,-20222378,,
258670220,4.90702,631669616,5818884,617718007,-13951609,,
258720629,4.95743,631720036,5869303,624079251,-7640785,,
258770758,5.00756,631770156,5919430,630403779,-1366377,,
258820935,5.05774,631820334,5969607,631820062,-272,,
258871967,5.10877,631871366,6020628,631871093,-273,,
258922111,5.15891,631921510,6070769,631921224,-286,,
258972893,5.20969,631972294,6121550,631972015,-279,,
259023511,5.26031,632022913,6172167,632022622,-291,,
259073762,5.31056,632073165,6222417,632072873,-292,,
259123893,5.36069,632123296,6272547,632123003,-293,,
259174501,5.41130,632173905,6323153,632173609,-296,,
259225151,5.46195,632224567,6373813,632224269,-298,,
259275270,5.51207,632274688,6423933,632274388,-300,,
259325405,5.56221,632324811,6474054,632324509,-302,,
259375803,5.61261,632375211,6524452,632374907,-304,,
259425955,5.66276,632425362,6574601,632425056,-306,,
259476121,5.71292,632475530,6624777,632475232,-298,,
259526506,5.76331,632525916,6675150,632525606,-310,,
259576864,5.81367,632576275,6725518,632575973,-302,,
259627033,5.86383,632626445,6775675,632626131,-314,,
259677113,5.91392,632676525,6825754,632676209,-316,,
259727255,5.96406,632726668,6875894,632726349,-319,,
259777384,6.01419,632776797,6926022,632776478,-319,,
259827869,6.06467,632827284,6976507,632826962,-322,,
259877975,6.11478,632877390,7026611,632877066,-324,,
259928173,6.16498,632927590,7076808,632927264,-326,,
259978373,6.21518,632977791,7127008,632977463,-328,,
260028558,6.26536,633027976,7177190,633027646,-330,,
260079349,6.31615,633078768,7227980,633078435,-333,,
260129892,6.36669,633129312,7278523,633128978,-334,,
260180814,6.41762,633180234,7329443,633179898,-336,,
260231135,6.46794,633230568,7379775,633230230,-338,,
260281585,6.51839,633281008,7430212,633280668,-340,,
260331801,6.56860,633331224,7480427,633330882,-342,,
260382863,6.61967,633382287,7531488,633381943,-344,,
260433048,6.66985,633432473,7581672,633432127,-346,,
260483909,6.72071,633483335,7632532,633482988,-347,,
260534089,6.77089,633533527,7682720,633533176,-351,,
260584836,6.82164,633584264,7733456,633583911,-353,,
260635270,6.87207,633634698,7783888,633634344,-354,,
260686385,6.92319,633685813,7835002,633685457,-356,,
260736897,6.97370,633736327,7885514,633735969,-358,,
260787026,7.02383,633786467,7935652,633786107,-360,,
260837142,7.07394,633836585,7985766,633836222,-363,,
260887607,7.12441,633887040,8036219,633886674,-366,,
260937950,7.17475,633937383,8086561,633937017,-366,,
260988749,7.22555,633988183,8137360,633987946,-237,,
261039215,7.27602,634038650,8187824,634038280,-370,,
261089769,7.32657,634089204,8238376,634088831,-373,,
261140455,7.37726,634139892,8289061,634139517,-375,,
261190672,7.42747,634190110,8339277,634189733,-377,,
261241173,7.47797,634240611,8389777,634240243,-368,,
261291339,7.52814,634290777,8439942,634290397,-380,,
261341899,7.57870,634341339,8490510,634340966,-373,,
261392511,7.62931,634391951,8541111,634391566,-385,,
261442597,7.67940,634442038,8591196,634441651,-387,,
261492810,7.72961,634492252,8641408,634491864,-388,,
261542975,7.77978,634542418,8691572,634542038,-380,,
261593131,7.82993,634592575,8741728,634592183,-392,,
261643246,7.88005,634642691,8791851,634642306,-385,,
261693480,7.93028,634692925,8842073,634692528,-397,,
261743822,7.98062,634743269,8892414,634742870,-399,,
261793959,8.03076,634793406,8942550,634793005,-401,,
261844669,8.08147,634844128,8993270,634843726,-402,,
261895164,8.13197,634894613,9043753,634894208,-405,,
261945384,8.18219,634944833,9093981,634944436,-397,,
261995877,8.23268,634995327,9144463,634994928,-399,,
262046536,8.28334,635045988,9195122,635045577,-411,,
262097114,8.33392,635096577,9245709,635096164,-413,,
262147516,8.38432,635146980,9296110,635146566,-414,,
262197656,8.43446,635197110,9346237,635196693,-417,,
262247800,8.48460,635247255,9396381,635246836,-419,,
262298131,8.53493,635297587,9446710,635297165,-422,,
262348271,8.58507,635347728,9496850,635347305,-423,,
262398402,8.63520,635397869,9546989,635397444,-425,,
262448849,8.68565,635448306,9597424,635447879,-427,,
262499377,8.73618,635498836,9647951,635498417,-419,,
262549512,8.78631,635548972,9698096,635548552,-420,,
262599786,8.83659,635599247,9748358,635598824,-423,,
262649912,8.88671,635649384,9798493,635648949,-435,,
262700404,8.93721,635699878,9848986,635699441,-437,,
262750543,8.98734,635750006,9899111,635749566,-440,,
262800859,9.03766,635800322,9949426,635799881,-441,,
262851010,9.08781,635850475,9999576,635850032,-443,,
262901621,9.13842,635901087,10050197,635900653,-434,,
262951804,9.18861,635951271,10100368,635950823,-448,,
263001899,9.23870,636001366,10150462,636000917,-449,,
263052069,9.28887,636051537,10200631,636051086,-451,,
263102724,9.33953,636102193,10251285,636101740,-453,,
263152921,9.38972,636152391,10301490,636151946,-445,,
263203348,9.44015,636202828,10351916,636202372,-456,,
263253737,9.49054,636253209,10402295,636252750,-459,,
263304181,9.54098,636303663,10452746,636303202,-461,,
263354983,9.59178,636354455,10503537,636353992,-463,,
263405435,9.64224,636404919,10553999,636404454,-465,,
263455740,9.69254,636455214,10604292,636454747,-467,,
263505936,9.74274,636505412,10654487,636504943,-469,,
263556158,9.79296,636555635,10704707,636555162,-473,,
263606793,9.84360,636606269,10755340,636605806,-463,,
263656919,9.89372,636656397,10805466,636655922,-475,,
263707011,9.94381,636706490,10855558,636706013,-477,,
263757272,9.99407,636756752,10905817,636756272,-480,,
263807880,10.04468,636807361,10956425,636806880,-481,,
263858004,10.09481,636857486,11006547,636857002,-484,,
263908617,10.14542,636908109,11057168,636907624,-485,,
263958862,10.19566,636958355,11107413,636957868,-487,,
264009657,10.24646,637009141,11158196,637008652,-489,,
264060094,10.29690,637059579,11208633,637059088,-491,,
264110890,10.34769,637110388,11259438,637109894,-494,,
264161751,10.39855,637161238,11310286,637160742,-496,,
264211875,10.44868,637211361,11360419,637210874,-487,,
264262378,10.49918,637261866,11410911,637261366,-500,,
264312972,10.54977,637312461,11461504,637311960,-501,,
264363646,10.60045,637363135,11512175,637362631,-504,,
264413827,10.65063,637413318,11562356,637412812,-506,,
264464461,10.70126,637463953,11612989,637463445,-508,,
264514729,10.75153,637514221,11663256,637513712,-509,,
264565295,10.80210,637564788,11713821,637564277,-511,,
264615965,10.85277,637615458,11764490,637614945,-513,,
264666079,10.90288,637665585,11814614,637665069,-516,,
264716809,10.95361,637716305,11865331,637715797,-508,,
264767213,11.00402,637766720,11915745,637766200,-520,,
264817656,11.05446,637817153,11966177,637816632,-521,,
264868405,11.10521,637867902,12016924,637867379,-523,,
264918971,11.15577,637918470,12067488,637917944,-526,,
264969894,11.20670,637969404,12118421,637968876,-528,,
265020303,11.25710,638019803,12168818,638019273,-530,,
265070822,11.30762,638070324,12219337,638069792,-532,,
265121353,11.35816,638120865,12269876,638120332,-533,,
265171982,11.40878,638171485,12320494,638170949,-536,,
265222259,11.45906,638221763,12370769,638221225,-538,,
265272893,11.50970,638272398,12421403,638271858,-540,,
265323328,11.56013,638322834,12471837,638322292,-542,,
265373907,11.61071,638373414,12522415,638372870,-544,,
265424023,11.66083,638423529,12572529,638422985,-544,,
265474317,11.71112,638473825,12622822,638473277,-548,,
265524424,11.76123,638523932,12672927,638523382,-550,,
265574511,11.81131,638574021,12723013,638573468,-553,,
265624821,11.86162,638624331,12773322,638623777,-554,,
265674919,11.91172,638674431,12823420,638673875,-556,,
265725132,11.96193,638724644,12873630,638724086,-558,,
265775205,12.01201,638774718,12923702,638774158,-560,,
265826219,12.06302,638825732,12974715,638825170,-562,,
265876332,12.11313,638875847,13024828,638875283,-564,,
265926871,12.16367,638926387,13075366,638925821,-566,,
265977237,12.21404,638976754,13125730,638976186,-568,,
266027920,12.26472,639027436,13176411,639026866,-570,,
266078267,12.31507,639077784,13226757,639077212,-572,,
266129093,12.36590,639128612,13277582,639128038,-574,,
266179786,12.41659,639179306,13328275,639178730,-576,,
266230473,12.46728,639229994,13378960,639229416,-578,,
266280850,12.51765,639280372,13429336,639279791,-581,,
266331181,12.56798,639330703,13479665,639330121,-582,,
266381641,12.61844,639381163,13530124,639380579,-584,,
266432281,12.66908,639431804,13580763,639431218,-586,,
266482713,12.71951,639482238,13631194,639481649,-589,,
266532773,12.76957,639532299,13681253,639531708,-591,,
266583229,12.82003,639582755,13731707,639582162,-593,,
266633425,12.87023,639632952,13781902,639632358,-594,,
266683976,12.92078,639683504,13832453,639682908,-596,,
266734172,12.97097,639733701,13882647,639733103,-598,,
266784987,13.02179,639784516,13933461,639783917,-599,,
266836004,13.07281,639835535,13984477,639834932,-603,,
266886108,13.12291,639885639,14034579,639885034,-605,,
266936186,13.17299,639935717,14084656,639935111,-606,,
266986343,13.22315,639985876,14134812,639985268,-608,,
267036552,13.27335,640036085,14185020,640035476,-609,,
267086746,13.32355,640086290,14235222,640085677,-613,,
267136881,13.37368,640136417,14285356,640135812,-605,,
267187923,13.42473,640187460,14336387,640186843,-617,,
267238091,13.47489,640237628,14386554,640237010,-618,,
267288338,13.52514,640287876,14436801,640287256,-620,,
267339060,13.57586,640338609,14487531,640337987,-622,,
267389473,13.62627,640389013,14537932,640388388,-625,,
267439610,13.67641,640439151,14588068,640438524,-627,,
267490243,13.72705,640489785,14638711,640489166,-619,,
267540861,13.77766,640540413,14689328,640539783,-630,,
267590994,13.82780,640590537,14739449,640589905,-632,,
267641604,13.87841,640641148,14790057,640640523,-625,,
267691888,13.92869,640691433,14840341,640690796,-637,,
267742181,13.97898,640741727,14890632,640741088,-639,,
267792663,14.02947,640792209,14941113,640791569,-640,,
267843074,14.07988,640842620,14991533,640841988,-632,,
267893219,14.13002,640892777,15041677,640892133,-644,,
267943801,14.18060,640943349,15092247,640942702,-647,,
267994425,14.23123,640993975,15142870,640993336,-639,,
268045000,14.28180,641044562,15193455,641043911,-651,,
268095575,14.33238,641095138,15244029,641094485,-653,,
268146192,14.38299,641145744,15294635,641145090,-654,,
268196814,14.43362,641196366,15345265,641195721,-645,,
268246958,14.48376,641246511,15395397,641245853,-658,,
268297581,14.53438,641297135,15446019,641296474,-661,,
268347684,14.58449,641347250,15496132,641346587,-663,,
268397888,14.63469,641397445,15546334,641396790,-655,,
268448083,14.68488,641447639,15596517,641446982,-657,,
268498675,14.73548,641498243,15647119,641497574,-669,,
268549110,14.78591,641548669,15697542,641548008,-661,,
268599263,14.83606,641598823,15747695,641598150,-673,,
268649395,14.88620,641648956,15797825,641648281,-675,,
268700227,14.93703,641699788,15848656,641699111,-677,,
268751091,14.98789,641750653,15899518,641749973,-680,,
268801413,15.03821,641800975,15949839,641800294,-681,,
268852535,15.08934,641852099,16000961,641851416,-683,,
268903161,15.13996,641902726,16051585,641902041,-685,,
268953807,15.19061,641953373,16102230,641952686,-687,,
269004685,15.24149,642004252,16153106,642003562,-690,,
269054855,15.29166,642054433,16203287,642053742,-691,,
269105506,15.34231,642105073,16253925,642104381,-692,,
269155918,15.39272,642155487,16304336,642154792,-695,,
269206067,15.44287,642205637,16354485,642204940,-697,,
269257140,15.49394,642256710,16405555,642256011,-699,,
269307305,15.54411,642306876,16455719,642306174,-702,,
269357470,15.59427,642357052,16505894,642356349,-703,,
269408297,15.64510,642407870,16556709,642407164,-706,,
269458458,15.69526,642458031,16606869,642457325,-706,,
269508614,15.74542,642508189,16657024,642507480,-709,,
269558753,15.79556,642558328,16707161,642557616,-712,,
269608863,15.84567,642608450,16757281,642607736,-714,,
269659369,15.89617,642658946,16807776,642658231,-715,,
269709828,15.94663,642709406,16858233,642708689,-717,,
269760732,15.99753,642760311,16909137,642759592,-719,,
269811381,16.04818,642810961,16959783,642810239,-722,,
269862068,16.09887,642861648,17010469,642860925,-723,,
269912570,16.14937,642912152,17060971,642911426,-726,,
269963116,16.19992,642962697,17111515,642961970,-727,,
270014163,16.25097,643013746,17162562,643013017,-729,,
270064736,16.30154,643064320,17213133,643063588,-732,,
270115265,16.35207,643114850,17263661,643114116,-734,,
270166198,16.40300,643165784,17314592,643165048,-736,,
270217253,16.45406,643216840,17365647,643216102,-738,,
270267803,16.50461,643267389,17416195,643266650,-739,,
270317914,16.55472,643317502,17466305,643316761,-741,,
270368305,16.60511,643367894,17516695,643367150,-744,,
270418491,16.65529,643418081,17566879,643417334,-747,,
270469124,16.70593,643468715,17617511,643467967,-748,,
270519952,16.75675,643519554,17668348,643518804,-750,,
270570417,16.80722,643570008,17718802,643569257,-751,,
270620523,16.85732,643620115,17768906,643619361,-754,,
270671124,16.90793,643670717,17819506,643669961,-756,,
270721794,16.95860,643721389,17870176,643720631,-758,,
270772048,17.00885,643771643,17920428,643770883,-760,,
270822822,17.05962,643822419,17971201,643821657,-762,,
270872938,17.10974,643872546,18021326,643871782,-764,,
270923402,17.16020,643923000,18071778,643922243,-757,,
270973510,17.21031,643973119,18121896,643972351,-768,,
271024038,17.26084,644023638,18172412,644022868,-770,,
271074175,17.31098,644073776,18222549,644073004,-772,,
271124530,17.36133,644124132,18272903,644123358,-774,,
271174634,17.41144,644174236,18323004,644173459,-777,,
271224945,17.46175,644224548,18373315,644223770,-778,,
271275055,17.51186,644274659,18423423,644273879,-780,,
271325433,17.56224,644325038,18473800,644324255,-783,,
271375788,17.61259,644375403,18524164,644374619,-784,,
271426336,17.66314,644425941,18574699,644425155,-786,,
271476604,17.71341,644476211,18624967,644475423,-788,,
271527085,17.76389,644526693,18675447,644525903,-790,,
271577422,17.81422,644577031,18725783,644576250,-781,,
271627938,17.86474,644627548,18776299,644626754,-794,,
271678409,17.91521,644678019,18826778,644677233,-786,,
271729068,17.96587,644728678,18877425,644727880,-798,,
271779474,18.01628,644779086,18927831,644778296,-790,,
271829680,18.06648,644829292,18978035,644828490,-802,,
271880121,18.11692,644879735,19028475,644878931,-804,,
271930284,18.16709,644929899,19078648,644929103,-796,,
271980415,18.21722,644980030,19128766,644979231,-799,,
