Server clock before sync: 40
Synchronizing server_clock...
[1/51] [2/51] [3/51] [4/51] [5/51] [6/51] [7/51] [8/51] [9/51] [10/51] 
[11/51] [12/51] [13/51] [14/51] [15/51] [16/51] [17/51] [18/51] [19/51] [20/51] 
[21/51] [22/51] [23/51] [24/51] [25/51] [26/51] [27/51] [28/51] [29/51] [30/51] 
[31/51] [32/51] [33/51] [34/51] [35/51] [36/51] [37/51] [38/51] [39/51] [40/51] 
[41/51] [42/51] [43/51] [44/51] [45/51] [46/51] [47/51] [48/51] [49/51] [50/51] 
Best Server Sync RTT: 17825, Worst Server Sync RTT: 21404
Average RTT: 18379.520000
Est Server Time: 621467000, Computed Server Time offset: 620547548
Server clock after sync: 621467002

====== SIMULATION METADATA     =====
Server IP: 128.83.139.94, Port: 8030
Server Drift: 30.00 PPM, Client VHC Drift: -30.00 PPM
Relative Drift Weight: -3.50
Local Server Time Error: 8912
Rapport Period: 50000000
Amortization Period: 5000000
Simulation runtime: 1800 seconds
Simulation runtime: 1800000000 usec, 
 Start: 253790621, End: 2053790621
====== SIMULATION OUTPUT START =====
Current Real Time,Real Time Elapsed (sec),Local Server Time,Hardware Clock Time,Software Clock Time,Error,Remote Est Time,
253790857,0.00024,621467238,919636,919636,-620547602,,
253808924,0.01830,621485306,937702,937703,-620547603,621485310,
253860007,0.06939,621536390,988783,7328545,-614207845,,
253910584,0.11996,621586970,1039359,13655959,-607931011,,
253960797,0.17018,621637184,1089570,19937959,-601699225,,
254011003,0.22038,621687390,1139775,26218957,-595468433,,
254061650,0.27103,621738039,1190420,32555129,-589182910,,
254111785,0.32116,621788175,1240553,38827245,-582960930,,
254162335,0.37171,621838726,1291101,45151406,-576687320,,
254212433,0.42181,621888827,1341199,51419018,-570469809,,
254262537,0.47192,621938931,1391300,57687130,-564251801,,
254312700,0.52208,621989095,1441462,63962874,-558026221,,
254363033,0.57241,622039430,1491793,70259761,-551779669,,
254413340,0.62272,622089739,1542098,76553520,-545536219,,
254463537,0.67292,622139937,1592295,82833518,-539306419,,
254514003,0.72338,622190405,1642758,89147045,-533043360,,
254564629,0.77401,622241031,1693382,95480464,-526760567,,
254615203,0.82458,622291607,1743955,101807753,-520483854,,
254665369,0.87475,622341785,1794129,108084998,-514256787,,
254715589,0.92497,622391996,1844348,114367873,-508024123,,
254765765,0.97514,622442172,1894512,120643742,-501798430,,
254816410,1.02579,622492830,1945165,126981040,-495511790,,
254867506,1.07689,622543916,1996249,133372010,-489171906,,
254917631,1.12701,622594043,2046373,139642999,-482951044,,
254967892,1.17727,622644306,2096642,145932255,-476712051,,
255018093,1.22747,622694507,2146831,152211252,-470483255,,
255068611,1.27799,622745026,2197347,158531284,-464213742,,
255119201,1.32858,622795629,2247946,164861826,-457933803,,
255169629,1.37901,622846048,2298362,171169348,-451676700,,
255219945,1.42932,622896365,2348676,177465485,-445430880,,
255270566,1.47995,622946987,2399296,183797027,-439149960,,
255320897,1.53028,622997320,2449625,190093664,-432903656,,
255371422,1.58080,623047846,2500149,196414698,-426633148,,
255421959,1.63134,623098385,2550684,202737233,-420361152,,
255472085,1.68146,623148523,2600820,209009598,-414138925,,
255522501,1.73188,623198929,2651222,215315494,-407883435,,
255572629,1.78201,623249058,2701349,221586734,-401662324,,
255622751,1.83213,623299182,2751479,227858474,-395440708,,
255673347,1.88273,623349779,2802073,234188390,-389161389,,
255723484,1.93286,623399918,2852198,240459380,-382940538,,
255773652,1.98303,623450097,2902376,246737125,-376712972,,
255824231,2.03361,623500667,2952942,253063539,-370437128,,
255874337,2.08372,623550775,3003047,259332026,-364218749,,
255924427,2.13381,623600875,3053145,265599763,-358001112,,
255974555,2.18393,623650994,3103261,271869752,-351781242,,
256025179,2.23456,623701621,3153883,278203171,-345498450,,
256075792,2.28517,623752235,3204496,284535214,-339217021,,
256126564,2.33594,623803008,3255276,290888401,-332914607,,
256176778,2.38616,623853224,3305477,297169024,-326684200,,
256227338,2.43672,623903784,3356036,303494311,-320409473,,
256277840,2.48722,623954288,3406547,309813843,-314140445,,
256328013,2.53739,624004473,3456717,316090588,-307913885,,
256378635,2.58801,624055086,3507329,322422506,-301632580,,
256428764,2.63814,624105216,3557455,328693871,-295411345,,
256478885,2.68826,624155339,3607574,334964235,-289191104,,
256529329,2.73871,624205784,3658016,341275010,-282930774,,
256579757,2.78914,624256212,3708443,347583782,-276672430,,
256630464,2.83984,624306921,3759148,353928837,-270378084,,
256680621,2.89000,624357079,3809303,360202329,-264154750,,
256730775,2.94015,624407235,3859457,366477072,-257930163,,
256781369,2.99075,624457831,3910049,372806613,-251651218,,
256831986,3.04136,624508460,3960675,379140532,-245367928,,
256882167,3.09155,624558641,4010854,385418278,-239140363,,
256932345,3.14172,624608811,4061019,391694522,-232914289,,
256983235,3.19261,624659702,4111907,398061096,-226598606,,
257033820,3.24320,624710288,4162492,404389761,-220320527,,
257084415,3.29379,624760885,4213085,410719302,-214041583,,
257135535,3.34491,624812006,4264203,417114650,-207697356,,
257185904,3.39528,624862376,4314569,423415916,-201446460,,
257236435,3.44581,624912909,4365099,429739202,-195173707,,
257286952,3.49633,624963427,4415614,436057733,-188905694,,
257337830,3.54721,625014305,4466490,442422680,-182591625,,
257388318,3.59770,625064795,4516977,448739084,-176325711,,
257438892,3.64827,625115371,4567550,455066248,-170049123,,
257489863,3.69924,625166343,4618519,461442956,-163723387,,
257540447,3.74983,625216940,4669113,467772872,-157444068,,
257590593,3.79997,625267076,4719245,474044862,-151222214,,
257640874,3.85025,625317357,4769534,480336370,-144980987,,
257691343,3.90072,625367829,4819993,486649271,-138718558,,
257741469,3.95085,625417967,4870127,492921637,-132496330,,
257791993,4.00137,625468493,4920650,499242546,-126225947,,
257842370,4.05175,625518860,4971014,505543436,-119975424,,
257892979,4.10236,625569469,5021621,511874979,-113694490,,
257943408,4.15279,625619900,5072059,518185128,-107434772,,
257993506,4.20289,625670000,5122145,524451364,-101218636,,
258044279,4.25366,625720773,5172916,530803299,-94917474,,
258095099,4.30448,625771595,5223745,537162491,-88609104,,
258145692,4.35507,625822189,5274335,543491907,-82330282,,
258195863,4.40524,625872362,5324495,549767400,-76104962,,
258247019,4.45640,625923518,5375649,556167128,-69756390,,
258297358,4.50674,625973860,5425986,562464891,-63508969,,
258347524,4.55690,626024028,5476153,568741260,-57282768,,
258397985,4.60736,626074489,5526610,575053911,-51020578,,
258448281,4.65766,626124786,5576904,581346045,-44778741,,
258498450,4.70783,626174957,5627071,587622539,-38552418,,
258548627,4.75801,626225135,5677247,593900034,-32325101,,
258599394,4.80877,626275904,5728013,600251219,-26024685,,
258649556,4.85893,626326066,5778172,606526713,-19799353,,
258699729,4.90911,626376251,5828354,612804959,-13571292,,
258749887,4.95927,626426410,5878510,619079952,-7346458,,
258800029,5.00941,626476544,5928640,625352944,-1123600,,
258850453,5.05983,626526969,5979063,626526672,-297,,
258900607,5.10999,626577125,6029225,626576834,-291,,
258951251,5.16063,626627780,6079867,626627476,-304,,
259001571,5.21095,626678090,6130176,626677784,-306,,
259052186,5.26157,626728708,6180800,626728408,-300,,
259102844,5.31222,626779366,6231455,626779063,-303,,
259153521,5.36290,626830056,6282132,626829741,-315,,
259204153,5.41353,626880679,6332752,626880360,-319,,
259254791,5.46417,626931318,6383387,626930996,-322,,
259305606,5.51499,626982134,6434200,626981808,-326,,
259355737,5.56512,627032266,6484330,627031938,-328,,
259405865,5.61524,627082395,6534456,627082064,-331,,
259456403,5.66578,627132936,6584992,627132601,-335,,
259506496,5.71587,627183029,6635084,627182692,-337,,
